geo,year,gdp_const_ppp2011_dollar
bgr,2000,72604628250
bgr,2001,76138396844
bgr,2002,80422447280
bgr,2003,84520788989
bgr,2004,89831269480
bgr,2005,94949426426
bgr,2006,1.01E+11
bgr,2007,1.09E+11
bgr,2008,1.15E+11
bgr,2009,1.10E+11
bgr,2010,1.10E+11
bgr,2011,1.12E+11
bgr,2012,1.13E+11
bgr,2013,1.14E+11
bgr,2014,1.16E+11
bgr,2015,1.17E+11
bgr,2016,1.19E+11
bgr,2017,1.21E+11
bgr,2018,1.23E+11
bgr,2019,1.26E+11
bgr,2020,1.28E+11
bgr,2021,1.31E+11
bgr,2022,1.33E+11
bgr,2023,1.35E+11
bgr,2024,1.38E+11
bgr,2025,1.40E+11
bgr,2026,1.43E+11
bgr,2027,1.45E+11
bgr,2028,1.48E+11
bgr,2029,1.50E+11
bgr,2030,1.52E+11
bgr,2031,1.55E+11
bgr,2032,1.57E+11
bgr,2033,1.60E+11
bgr,2034,1.62E+11
bgr,2035,1.64E+11
bgr,2036,1.67E+11
bgr,2037,1.69E+11
bgr,2038,1.72E+11
bgr,2039,1.74E+11
bgr,2040,1.77E+11
bfa,1800,799402080
bfa,1801,799402080
bfa,1802,799402080
bfa,1803,799402080
bfa,1804,799402080
bfa,1805,799402080
bfa,1806,799402080
bfa,1807,799402080
bfa,1808,799402080
bfa,1809,799402080
bfa,1810,799402080
bfa,1811,799680000
bfa,1812,800237280
bfa,1813,802745229
bfa,1814,803870769
bfa,1815,805282504
bfa,1816,806982839
bfa,1817,808974179
bfa,1818,811257967
bfa,1819,813836608
bfa,1820,816712507
bfa,1821,821592618
bfa,1822,825076514
bfa,1823,830584188
bfa,1824,834687273
bfa,1825,840836744
bfa,1826,845570748
bfa,1827,852376830
bfa,1828,857753055
bfa,1829,865229688
bfa,1830,871260462
bfa,1831,879422165
bfa,1832,887656384
bfa,1833,894132144
bfa,1834,902500356
bfa,1835,909084252
bfa,1836,917588700
bfa,1837,924282590
bfa,1838,932925041
bfa,1839,939730792
bfa,1840,948514008
bfa,1841,957375434
bfa,1842,964359765
bfa,1843,973365250
bfa,1844,980466006
bfa,1845,989617860
bfa,1846,996836940
bfa,1847,1006137488
bfa,1848,1013477296
bfa,1849,1022928879
bfa,1850,1032464556
bfa,1851,1039983360
bfa,1852,1049659973
bfa,1853,1057303655
bfa,1854,1067137500
bfa,1855,1074908500
bfa,1856,1084901472
bfa,1857,1092802242
bfa,1858,1102957252
bfa,1859,1113202378
bfa,1860,1121308726
bfa,1861,1131719904
bfa,1862,1139961312
bfa,1863,1150540995
bfa,1864,1158919450
bfa,1865,1169670106
bfa,1866,1180516545
bfa,1867,1189113237
bfa,1868,1200134760
bfa,1869,1208874392
bfa,1870,1220074527
bfa,1871,1228959631
bfa,1872,1240340910
bfa,1873,1251602520
bfa,1874,1260717227
bfa,1875,1272382976
bfa,1876,1281648640
bfa,1877,1293298137
bfa,1878,1302716304
bfa,1879,1314760600
bfa,1880,1326911405
bfa,1881,1336385860
bfa,1882,1348731636
bfa,1883,1358553180
bfa,1884,1370929417
bfa,1885,1380912687
bfa,1886,1393659316
bfa,1887,1406369592
bfa,1888,1416611019
bfa,1889,1429676560
bfa,1890,1440087480
bfa,1891,1453363886
bfa,1892,1466757360
bfa,1893,1477438524
bfa,1894,1491048419
bfa,1895,1501906422
bfa,1896,1515736548
bfa,1897,1526774084
bfa,1898,1540827225
bfa,1899,1555003806
bfa,1900,1566328060
bfa,1901,1580733338
bfa,1902,1592104417
bfa,1903,1606741488
bfa,1904,1621507199
bfa,1905,1633315537
bfa,1906,1648319610
bfa,1907,1660117940
bfa,1908,1675362348
bfa,1909,1690740688
bfa,1910,1703052764
bfa,1911,1718619058
bfa,1912,1731133898
bfa,1913,1747011972
bfa,1914,1763029370
bfa,1915,1775867765
bfa,1916,1792143872
bfa,1917,1805194400
bfa,1918,1821763371
bfa,1919,1838470816
bfa,1920,1851882618
bfa,1921,1865392336
bfa,1922,1875507405
bfa,1923,1889189628
bfa,1924,1902971196
bfa,1925,1913284160
bfa,1926,1927241600
bfa,1927,1937679050
bfa,1928,1951814820
bfa,1929,1962378444
bfa,1930,1976693916
bfa,1931,1987385374
bfa,1932,2001883507
bfa,1933,2016487707
bfa,1934,2027387096
bfa,1935,2042177228
bfa,1936,2053208142
bfa,1937,2068186590
bfa,1938,2079350590
bfa,1939,2094519720
bfa,1940,2105818866
bfa,1941,2121180497
bfa,1942,2132615760
bfa,1943,2148173280
bfa,1944,2159746130
bfa,1945,2175501849
bfa,1946,2187214252
bfa,1947,2203169936
bfa,1948,2215023300
bfa,1949,2231181750
bfa,1950,2245055468
bfa,1951,2322252741
bfa,1952,2401925350
bfa,1953,2484633289
bfa,1954,2570783040
bfa,1955,2665121450
bfa,1956,2767839910
bfa,1957,2869655526
bfa,1958,2979382828
bfa,1959,3091887920
bfa,1960,3182502769
bfa,1961,3333207618
bfa,1962,3556553025
bfa,1963,3529528236
bfa,1964,3625312212
bfa,1965,3782829239
bfa,1966,3816119538
bfa,1967,4172898620
bfa,1968,4314627760
bfa,1969,4417009428
bfa,1970,4443431630
bfa,1971,4635936990
bfa,1972,4834891930
bfa,1973,4590196938
bfa,1974,4511912868
bfa,1975,4326647244
bfa,1976,4285167271
bfa,1977,4568841018
bfa,1978,5080977960
bfa,1979,5110490794
bfa,1980,5178535560
bfa,1981,5385556818
bfa,1982,5490382352
bfa,1983,5417589366
bfa,1984,5490276876
bfa,1985,6190057512
bfa,1986,7137621000
bfa,1987,6976045132
bfa,1988,7503962788
bfa,1989,7361489850
bfa,1990,7233858093
bfa,1991,7891678480
bfa,1992,7911845716
bfa,1993,8186469361
bfa,1994,8295015170
bfa,1995,8768102244
bfa,1996,9729694842
bfa,1997,10345807570
bfa,1998,11100722116
bfa,1999,11926147912
bfa,2000,12141909424
bfa,2001,12947014160
bfa,2002,13507791416
bfa,2003,14549335400
bfa,2004,15203721513
bfa,2005,16535816528
bfa,2006,17583261845
bfa,2007,18600258608
bfa,2008,19974836938
bfa,2009,20595232448
bfa,2010,22369486446
bfa,2011,23854246331
bfa,2012,25417125516
bfa,2013,27130271752
bfa,2014,28248251988
bfa,2015,29946612780
bfa,2016,31919570925
bfa,2017,34013473228
bfa,2018,36174463402
bfa,2019,38463706440
bfa,2020,40886660360
bfa,2021,43448870692
bfa,2022,46178329390
bfa,2023,49038044555
bfa,2024,52056332200
bfa,2025,55192200175
bfa,2026,58521881296
bfa,2027,62003038020
bfa,2028,65639884721
bfa,2029,69462988080
bfa,2030,73451128864
bfa,2031,77608394119
bfa,2032,81967396940
bfa,2033,86533824390
bfa,2034,91252922280
bfa,2035,96187390788
bfa,2036,1.01E+11
bfa,2037,1.07E+11
bfa,2038,1.12E+11
bfa,2039,1.18E+11
bfa,2040,1.24E+11
bdi,1800,375822546
bdi,1801,375822546
bdi,1802,376721643
bdi,1803,376721643
bdi,1804,377620740
bdi,1805,377620740
bdi,1806,377620740
bdi,1807,378519837
bdi,1808,378519837
bdi,1809,379418934
bdi,1810,379418934
bdi,1811,379559038
bdi,1812,380740608
bdi,1813,381165723
bdi,1814,381734658
bdi,1815,383352392
bdi,1816,384214384
bdi,1817,386132475
bdi,1818,387293150
bdi,1819,388604275
bdi,1820,390984504
bdi,1821,392603730
bdi,1822,395302509
bdi,1823,397235111
bdi,1824,399324849
bdi,1825,402513028
bdi,1826,404926092
bdi,1827,408451758
bdi,1828,411193926
bdi,1829,414100401
bdi,1830,418144040
bdi,1831,421389250
bdi,1832,425646980
bdi,1833,428950595
bdi,1834,432279639
bdi,1835,436644864
bdi,1836,440033904
bdi,1837,444475366
bdi,1838,447925077
bdi,1839,451401201
bdi,1840,455955192
bdi,1841,459493594
bdi,1842,464126730
bdi,1843,467728530
bdi,1844,471358605
bdi,1845,476108948
bdi,1846,479804048
bdi,1847,484636496
bdi,1848,488397755
bdi,1849,492188293
bdi,1850,497143140
bdi,1851,500521872
bdi,1852,505073890
bdi,1853,508505992
bdi,1854,511960483
bdi,1855,516612360
bdi,1856,520121360
bdi,1857,524843802
bdi,1858,528407523
bdi,1859,531995058
bdi,1860,536820934
bdi,1861,540464782
bdi,1862,545363567
bdi,1863,549063946
bdi,1864,554036964
bdi,1865,557795424
bdi,1866,561578748
bdi,1867,566660775
bdi,1868,570502905
bdi,1869,575661566
bdi,1870,579564066
bdi,1871,583492434
bdi,1872,588763815
bdi,1873,592635282
bdi,1874,597985024
bdi,1875,602035840
bdi,1876,606113536
bdi,1877,611470650
bdi,1878,615610879
bdi,1879,621159300
bdi,1880,625364100
bdi,1881,630894880
bdi,1882,635164497
bdi,1883,639462076
bdi,1884,645126040
bdi,1885,649489648
bdi,1886,655329279
bdi,1887,659681703
bdi,1888,664141941
bdi,1889,670108086
bdi,1890,674637644
bdi,1891,680692740
bdi,1892,685292790
bdi,1893,691439184
bdi,1894,696109992
bdi,1895,700811808
bdi,1896,707091879
bdi,1897,711866158
bdi,1898,718240638
bdi,1899,723089026
bdi,1900,729558468
bdi,1901,734481702
bdi,1902,739364085
bdi,1903,745973720
bdi,1904,751005200
bdi,1905,757713891
bdi,1906,762823154
bdi,1907,769524756
bdi,1908,774712554
bdi,1909,779934078
bdi,1910,786889335
bdi,1911,792160127
bdi,1912,799219120
bdi,1913,804602912
bdi,1914,811767240
bdi,1915,817233780
bdi,1916,822736125
bdi,1917,830055510
bdi,1918,836782686
bdi,1919,845086469
bdi,1920,851645017
bdi,1921,860092272
bdi,1922,870471490
bdi,1923,879093711
bdi,1924,887797072
bdi,1925,896582852
bdi,1926,907361625
bdi,1927,916328560
bdi,1928,925380000
bdi,1929,934516768
bdi,1930,945709920
bdi,1931,955035120
bdi,1932,964447778
bdi,1933,973949214
bdi,1934,985572380
bdi,1935,995269194
bdi,1936,1005056964
bdi,1937,1014937032
bdi,1938,1027005700
bdi,1939,1037088236
bdi,1940,1047265788
bdi,1941,1057538244
bdi,1942,1070069220
bdi,1943,1080552368
bdi,1944,1091134177
bdi,1945,1101814542
bdi,1946,1114825000
bdi,1947,1125723954
bdi,1948,1136725286
bdi,1949,1147828898
bdi,1950,1166006115
bdi,1951,1238597850
bdi,1952,1281213141
bdi,1953,1335426456
bdi,1954,1410655743
bdi,1955,1458316800
bdi,1956,1516095084
bdi,1957,1579355880
bdi,1958,1629297120
bdi,1959,1730020650
bdi,1960,1761219680
bdi,1961,1508239125
bdi,1962,1641187170
bdi,1963,1717425546
bdi,1964,1816210071
bdi,1965,1878210740
bdi,1966,1964866617
bdi,1967,2151358125
bdi,1968,2139668175
bdi,1969,2127379023
bdi,1970,2703462366
bdi,1971,2900779411
bdi,1972,2671143255
bdi,1973,2887859312
bdi,1974,2855596164
bdi,1975,2868052980
bdi,1976,3093118896
bdi,1977,3477364956
bdi,1978,3443804214
bdi,1979,3440201512
bdi,1980,3660244528
bdi,1981,4006490985
bdi,1982,4019110484
bdi,1983,4168063477
bdi,1984,4199152236
bdi,1985,4745612452
bdi,1986,5005539006
bdi,1987,5272055592
bdi,1988,5516676612
bdi,1989,5656290575
bdi,1990,5899411191
bdi,1991,6191386175
bdi,1992,6260629122
bdi,1993,5869403475
bdi,1994,5649451761
bdi,1995,5209590050
bdi,1996,4800728570
bdi,1997,4731832589
bdi,1998,4968594960
bdi,1999,4928038008
bdi,2000,4892593779
bdi,2001,5001638400
bdi,2002,5233900058
bdi,2003,5180850500
bdi,2004,5432083617
bdi,2005,5490475396
bdi,2006,5785521280
bdi,2007,6070894114
bdi,2008,6378157785
bdi,2009,6606619278
bdi,2010,6859309825
bdi,2011,7156600381
bdi,2012,7461809564
bdi,2013,7818071373
bdi,2014,8199179880
bdi,2015,8686021617
bdi,2016,9218943678
bdi,2017,9811787382
bdi,2018,10417633200
bdi,2019,11084232770
bdi,2020,11748014335
bdi,2021,12460434645
bdi,2022,13196757510
bdi,2023,13971845914
bdi,2024,14787852672
bdi,2025,15631862980
bdi,2026,16504385264
bdi,2027,17438252928
bdi,2028,18404991150
bdi,2029,19423925430
bdi,2030,20481344960
bdi,2031,21596535888
bdi,2032,22753928116
bdi,2033,23993198838
bdi,2034,25281089376
bdi,2035,26619728936
bdi,2036,28031083651
bdi,2037,29517913841
bdi,2038,31082787582
bdi,2039,32706025821
bdi,2040,34410599113
khm,1800,1887270000
khm,1801,1889360000
khm,1802,1889360000
khm,1803,1889360000
khm,1804,1889360000
khm,1805,1889360000
khm,1806,1889360000
khm,1807,1889360000
khm,1808,1891450000
khm,1809,1891450000
khm,1810,1891450000
khm,1811,1891653625
khm,1812,1892061780
khm,1813,1892674465
khm,1814,1893492585
khm,1815,1894515235
khm,1816,1897839876
khm,1817,1899277698
khm,1818,1900922088
khm,1819,1902774858
khm,1820,1904836008
khm,1821,1911315484
khm,1822,1915906572
khm,1823,1920714250
khm,1824,1927853088
khm,1825,1933100378
khm,1826,1938566580
khm,1827,1946378172
khm,1828,1952292083
khm,1829,1958429070
khm,1830,1966928720
khm,1831,1973521563
khm,1832,1980134222
khm,1833,1988918316
khm,1834,1995575575
khm,1835,2002252760
khm,1836,2011116128
khm,1837,2017838166
khm,1838,2026757208
khm,1839,2033524276
khm,1840,2040311457
khm,1841,2049310560
khm,1842,2056143024
khm,1843,2062996648
khm,1844,2072077215
khm,1845,2078976380
khm,1846,2088113502
khm,1847,2095058385
khm,1848,2102025568
khm,1849,2111244014
khm,1850,2118257176
khm,1851,2127994895
khm,1852,2135520200
khm,1853,2143068990
khm,1854,2152901334
khm,1855,2160504720
khm,1856,2170402976
khm,1857,2178061182
khm,1858,2185743102
khm,1859,2195736960
khm,1860,2203474017
khm,1861,2213972631
khm,1862,2222646600
khm,1863,2234107806
khm,1864,2243742671
khm,1865,2253863128
khm,1866,2266811430
khm,1867,2277929102
khm,1868,2291905392
khm,1869,2304044726
khm,1870,2319076528
khm,1871,2332265090
khm,1872,2348379187
khm,1873,2360271200
khm,1874,2375215839
khm,1875,2393191157
khm,1876,2409347616
khm,1877,2427362408
khm,1878,2445188865
khm,1879,2466196114
khm,1880,2484863370
khm,1881,2505929888
khm,1882,2524891170
khm,1883,2546551260
khm,1884,2565572496
khm,1885,2584973744
khm,1886,2607128262
khm,1887,2626626000
khm,1888,2649121668
khm,1889,2669137462
khm,1890,2691980940
khm,1891,2712312816
khm,1892,2735509392
khm,1893,2756161193
khm,1894,2779716192
khm,1895,2800693808
khm,1896,2824611582
khm,1897,2845919930
khm,1898,2870206893
khm,1899,2891849906
khm,1900,2916512520
khm,1901,2938496197
khm,1902,2963342514
khm,1903,2985669632
khm,1904,3011096592
khm,1905,3033775459
khm,1906,3059594643
khm,1907,3082342980
khm,1908,3108557376
khm,1909,3131951667
khm,1910,3158570565
khm,1911,3185318679
khm,1912,3209274906
khm,1913,3239867280
khm,1914,3270958371
khm,1915,3308877866
khm,1916,3344021784
khm,1917,3382770276
khm,1918,3417714771
khm,1919,3456557802
khm,1920,3492503700
khm,1921,3532177316
khm,1922,3572289526
khm,1923,3612843168
khm,1924,3653845320
khm,1925,3691812729
khm,1926,3733689769
khm,1927,3776030057
khm,1928,3818835465
khm,1929,3858493600
khm,1930,3902213544
khm,1931,3946415730
khm,1932,3991104240
khm,1933,4036284246
khm,1934,4078168375
khm,1935,4124313342
khm,1936,4170965136
khm,1937,4218131184
khm,1938,4261876816
khm,1939,4310047956
khm,1940,4358748966
khm,1941,4407985216
khm,1942,4453673499
khm,1943,4503960026
khm,1944,4554797692
khm,1945,4606195245
khm,1946,4658155996
khm,1947,4706401320
khm,1948,4759469000
khm,1949,4813119444
khm,1950,4893718464
khm,1951,5057176784
khm,1952,5385402868
khm,1953,5454662880
khm,1954,6103743174
khm,1955,5988752108
khm,1956,6786163386
khm,1957,7234648618
khm,1958,7585262810
khm,1959,8318147355
khm,1960,8806727430
khm,1961,8714414548
khm,1962,9413699152
khm,1963,10099977858
khm,1964,9797928228
khm,1965,10211702484
khm,1966,10595100744
khm,1967,11027422620
khm,1968,11402872492
khm,1969,11457361500
khm,1970,11537449955
khm,1971,11031114924
khm,1972,10556873280
khm,1973,8682128667
khm,1974,8325302883
khm,1975,8276978848
khm,1976,8293559580
khm,1977,7048720800
khm,1978,7003469566
khm,1979,6054435882
khm,1980,5636604199
khm,1981,5568646398
khm,1982,5500481976
khm,1983,5692145949
khm,1984,5905258690
khm,1985,6093792155
khm,1986,6328185336
khm,1987,7570006560
khm,1988,8407839237
khm,1989,8941638750
khm,1990,8972820576
khm,1991,9836405385
khm,1992,10586524848
khm,1993,10047120368
khm,1994,10955857674
khm,1995,11667654769
khm,1996,12311754954
khm,1997,13016865484
khm,1998,13690414584
khm,1999,15327873210
khm,2000,16686734040
khm,2001,18025979688
khm,2002,19225887744
khm,2003,20861267889
khm,2004,23012146170
khm,2005,26067353506
khm,2006,28890168960
khm,2007,31864312700
khm,2008,34025997720
khm,2009,34073707833
khm,2010,36095691618
khm,2011,38613339954
khm,2012,41381991450
khm,2013,44361135288
khm,2014,47409924648
khm,2015,50892996033
khm,2016,54635635932
khm,2017,58694826870
khm,2018,63010458580
khm,2019,67616383142
khm,2020,72514811148
khm,2021,77725336800
khm,2022,83166534022
khm,2023,88859212639
khm,2024,94791626076
khm,2025,1.01E+11
khm,2026,1.07E+11
khm,2027,1.14E+11
khm,2028,1.21E+11
khm,2029,1.28E+11
khm,2030,1.35E+11
khm,2031,1.43E+11
khm,2032,1.50E+11
khm,2033,1.58E+11
khm,2034,1.66E+11
khm,2035,1.74E+11
khm,2036,1.82E+11
khm,2037,1.91E+11
khm,2038,1.99E+11
khm,2039,2.08E+11
khm,2040,2.17E+11
cmr,1800,1164393804
cmr,1801,1164393804
cmr,1802,1164393804
cmr,1803,1164393804
cmr,1804,1164393804
cmr,1805,1166253858
cmr,1806,1166253858
cmr,1807,1166253858
cmr,1808,1166253858
cmr,1809,1166253858
cmr,1810,1166253858
cmr,1811,1166418759
cmr,1812,1166749815
cmr,1813,1167246399
cmr,1814,1167909138
cmr,1815,1168739286
cmr,1816,1171603080
cmr,1817,1172770532
cmr,1818,1174106916
cmr,1819,1175612860
cmr,1820,1177288364
cmr,1821,1184766862
cmr,1822,1192435442
cmr,1823,1200297189
cmr,1824,1208354560
cmr,1825,1216611298
cmr,1826,1225069878
cmr,1827,1235635050
cmr,1828,1244511561
cmr,1829,1253599600
cmr,1830,1262901669
cmr,1831,1272421594
cmr,1832,1281986335
cmr,1833,1293530901
cmr,1834,1303192800
cmr,1835,1312901325
cmr,1836,1322655960
cmr,1837,1334413476
cmr,1838,1344266605
cmr,1839,1354166320
cmr,1840,1366087580
cmr,1841,1376088185
cmr,1842,1386135166
cmr,1843,1398221838
cmr,1844,1408370745
cmr,1845,1418567208
cmr,1846,1430821672
cmr,1847,1441121110
cmr,1848,1453490136
cmr,1849,1463892544
cmr,1850,1476377628
cmr,1851,1486915056
cmr,1852,1499547944
cmr,1853,1510190304
cmr,1854,1522942200
cmr,1855,1535755872
cmr,1856,1546562655
cmr,1857,1559497311
cmr,1858,1570412350
cmr,1859,1583467306
cmr,1860,1596586596
cmr,1861,1607668920
cmr,1862,1620911273
cmr,1863,1634218625
cmr,1864,1647590427
cmr,1865,1658900880
cmr,1866,1672398224
cmr,1867,1685960672
cmr,1868,1699590024
cmr,1869,1711132560
cmr,1870,1724888391
cmr,1871,1738711007
cmr,1872,1752601443
cmr,1873,1766507224
cmr,1874,1780532130
cmr,1875,1794624741
cmr,1876,1808786931
cmr,1877,1822968505
cmr,1878,1837267041
cmr,1879,1851635045
cmr,1880,1866072757
cmr,1881,1880536581
cmr,1882,1895113374
cmr,1883,1909760587
cmr,1884,1924439985
cmr,1885,1939228578
cmr,1886,1956353472
cmr,1887,1971256644
cmr,1888,1986266888
cmr,1889,2001349896
cmr,1890,2016504160
cmr,1891,2034030015
cmr,1892,2049337913
cmr,1893,2064718695
cmr,1894,2080173498
cmr,1895,2098028548
cmr,1896,2113638204
cmr,1897,2131662565
cmr,1898,2147429055
cmr,1899,2163270860
cmr,1900,2181549216
cmr,1901,2197549472
cmr,1902,2215969233
cmr,1903,2232128896
cmr,1904,2250755454
cmr,1905,2267076702
cmr,1906,2285878758
cmr,1907,2304725756
cmr,1908,2321294400
cmr,1909,2340367215
cmr,1910,2359533730
cmr,1911,2376338902
cmr,1912,2395685446
cmr,1913,2415126648
cmr,1914,2444508813
cmr,1915,2474046216
cmr,1916,2503738467
cmr,1917,2536069047
cmr,1918,2566011190
cmr,1919,2598624080
cmr,1920,2628902047
cmr,1921,2664365120
cmr,1922,2702535584
cmr,1923,2738381745
cmr,1924,2776952850
cmr,1925,2815728669
cmr,1926,2885003562
cmr,1927,2986908795
cmr,1928,3123665838
cmr,1929,3266324985
cmr,1930,3415130973
cmr,1931,3548673000
cmr,1932,3659294576
cmr,1933,3751240915
cmr,1934,3845049390
cmr,1935,3940755984
cmr,1936,4050629452
cmr,1937,4175549109
cmr,1938,4316429010
cmr,1939,4465071480
cmr,1940,4618282702
cmr,1941,4772556534
cmr,1942,4935222200
cmr,1943,5102863389
cmr,1944,5279520862
cmr,1945,5457634632
cmr,1946,5641166452
cmr,1947,5834447564
cmr,1948,6033656736
cmr,1949,6238962441
cmr,1950,6440690116
cmr,1951,6720898422
cmr,1952,7013805507
cmr,1953,7310880024
cmr,1954,7622228544
cmr,1955,7953920832
cmr,1956,8292715146
cmr,1957,8644710060
cmr,1958,9016537250
cmr,1959,9404856900
cmr,1960,9720158371
cmr,1961,9897912272
cmr,1962,10270158048
cmr,1963,10717658990
cmr,1964,11174367140
cmr,1965,11478365307
cmr,1966,12096443270
cmr,1967,12511240056
cmr,1968,13415035188
cmr,1969,14164627934
cmr,1970,14686227423
cmr,1971,15217974930
cmr,1972,15966729012
cmr,1973,16297191776
cmr,1974,17122546896
cmr,1975,18096578248
cmr,1976,18497878000
cmr,1977,19536186240
cmr,1978,20592427908
cmr,1979,21727533330
cmr,1980,23857695191
cmr,1981,27916276964
cmr,1982,30224273944
cmr,1983,32428472045
cmr,1984,35006027804
cmr,1985,38150535150
cmr,1986,40890271018
cmr,1987,38897121890
cmr,1988,37192558774
cmr,1989,33920642625
cmr,1990,33410753712
cmr,1991,32144784246
cmr,1992,31147262726
cmr,1993,28669130700
cmr,1994,29261137680
cmr,1995,30477910100
cmr,1996,31970287503
cmr,1997,33671100729
cmr,1998,35323976940
cmr,1999,36753255881
cmr,2000,38290222052
cmr,2001,40006893708
cmr,2002,41612996320
cmr,2003,43287537774
cmr,2004,44875643040
cmr,2005,45897561468
cmr,2006,47366836623
cmr,2007,48916248400
cmr,2008,50315544678
cmr,2009,51270329188
cmr,2010,52938602286
cmr,2011,55120759650
cmr,2012,57635897568
cmr,2013,60836383674
cmr,2014,64424856606
cmr,2015,67628086563
cmr,2016,70983715569
cmr,2017,74497100871
cmr,2018,78147669528
cmr,2019,81963941644
cmr,2020,85950797760
cmr,2021,90113025448
cmr,2022,94456148608
cmr,2023,98986874091
cmr,2024,1.04E+11
cmr,2025,1.09E+11
cmr,2026,1.14E+11
cmr,2027,1.19E+11
cmr,2028,1.25E+11
cmr,2029,1.31E+11
cmr,2030,1.37E+11
cmr,2031,1.43E+11
cmr,2032,1.50E+11
cmr,2033,1.56E+11
cmr,2034,1.64E+11
cmr,2035,1.71E+11
cmr,2036,1.79E+11
cmr,2037,1.87E+11
cmr,2038,1.95E+11
cmr,2039,2.04E+11
cmr,2040,2.13E+11
can,1800,848221164
can,1801,863443148
can,1802,878906560
can,1803,895283519
can,1804,911248194
can,1805,928148100
can,1806,945321195
can,1807,962067965
can,1808,979788248
can,1809,997792120
can,1810,1018644200
can,1811,1038634487
can,1812,1059625515
can,1813,1083962043
can,1814,1109505296
can,1815,1137115295
can,1816,1166904792
can,1817,1198994335
can,1818,1233510976
can,1819,1271443368
can,1820,1311233112
can,1821,1360296564
can,1822,1411896998
can,1823,1468068678
can,1824,1527142550
can,1825,1591281369
can,1826,1659767620
can,1827,1733932710
can,1828,1811909210
can,1829,1896176535
can,1830,1984743046
can,1831,2091621480
can,1832,2202685850
can,1833,2320750656
can,1834,2446248870
