new_births_total_number_estimated,geo,time
153400,rwa,1961
155200,rwa,1962
157200,rwa,1963
159500,rwa,1964
162200,rwa,1965
165700,rwa,1966
170000,rwa,1967
175000,rwa,1968
180800,rwa,1969
187400,rwa,1970
194800,rwa,1971
202900,rwa,1972
211500,rwa,1973
220500,rwa,1974
229700,rwa,1975
239000,rwa,1976
248500,rwa,1977
258000,rwa,1978
267500,rwa,1979
277000,rwa,1980
287000,rwa,1981
297300,rwa,1982
307800,rwa,1983
317900,rwa,1984
326400,rwa,1985
332200,rwa,1986
334500,rwa,1987
333100,rwa,1988
328400,rwa,1989
321100,rwa,1990
312400,rwa,1991
303700,rwa,1992
296400,rwa,1993
291200,rwa,1994
288900,rwa,1995
289600,rwa,1996
292800,rwa,1997
297900,rwa,1998
304400,rwa,1999
312200,rwa,2000
320600,rwa,2001
329300,rwa,2002
337700,rwa,2003
345400,rwa,2004
351900,rwa,2005
356800,rwa,2006
360300,rwa,2007
362500,rwa,2008
363600,rwa,2009
363700,rwa,2010
363200,rwa,2011
362700,rwa,2012
362300,rwa,2013
362200,rwa,2014
362600,rwa,2015
931,lca,1800
931,lca,1801
931,lca,1802
931,lca,1803
931,lca,1804
931,lca,1805
931,lca,1806
931,lca,1807
931,lca,1808
931,lca,1809
931,lca,1810
931,lca,1811
931,lca,1812
931,lca,1813
931,lca,1814
931,lca,1815
931,lca,1816
931,lca,1817
931,lca,1818
931,lca,1819
931,lca,1820
931,lca,1821
931,lca,1822
931,lca,1823
931,lca,1824
931,lca,1825
931,lca,1826
931,lca,1827
931,lca,1828
931,lca,1829
931,lca,1830
931,lca,1831
931,lca,1832
931,lca,1833
931,lca,1834
931,lca,1835
931,lca,1836
931,lca,1837
931,lca,1838
931,lca,1839
931,lca,1840
931,lca,1841
932,lca,1842
933,lca,1843
935,lca,1844
937,lca,1845
939,lca,1846
943,lca,1847
946,lca,1848
951,lca,1849
956,lca,1850
961,lca,1851
968,lca,1852
975,lca,1853
984,lca,1854
993,lca,1855
1003,lca,1856
1014,lca,1857
1026,lca,1858
1039,lca,1859
1053,lca,1860
1068,lca,1861
1084,lca,1862
1101,lca,1863
1118,lca,1864
1137,lca,1865
1156,lca,1866
1175,lca,1867
1196,lca,1868
1217,lca,1869
1239,lca,1870
1262,lca,1871
1285,lca,1872
1307,lca,1873
1331,lca,1874
1353,lca,1875
1376,lca,1876
1399,lca,1877
1421,lca,1878
1443,lca,1879
1464,lca,1880
1488,lca,1881
1508,lca,1882
1526,lca,1883
1547,lca,1884
1563,lca,1885
1579,lca,1886
1592,lca,1887
1608,lca,1888
1624,lca,1889
1643,lca,1890
1663,lca,1891
1685,lca,1892
1709,lca,1893
1735,lca,1894
1763,lca,1895
1793,lca,1896
1821,lca,1897
1846,lca,1898
1868,lca,1899
1888,lca,1900
1904,lca,1901
1926,lca,1902
1934,lca,1903
1939,lca,1904
1940,lca,1905
1936,lca,1906
1932,lca,1907
1929,lca,1908
1925,lca,1909
1924,lca,1910
1923,lca,1911
1929,lca,1912
1941,lca,1913
1953,lca,1914
1965,lca,1915
1977,lca,1916
1989,lca,1917
2001,lca,1918
2013,lca,1919
2025,lca,1920
2041,lca,1921
2061,lca,1922
2086,lca,1923
2111,lca,1924
2136,lca,1925
2158,lca,1926
2180,lca,1927
2206,lca,1928
2229,lca,1929
2295,lca,1930
2360,lca,1931
2426,lca,1932
2492,lca,1933
2557,lca,1934
2623,lca,1935
2689,lca,1936
2754,lca,1937
2820,lca,1938
2886,lca,1939
2951,lca,1940
3017,lca,1941
3083,lca,1942
3148,lca,1943
3214,lca,1944
3280,lca,1945
3345,lca,1946
3411,lca,1947
3477,lca,1948
3542,lca,1949
3608,lca,1950
3717,lca,1951
3920,lca,1952
4089,lca,1953
4226,lca,1954
4330,lca,1955
4402,lca,1956
4444,lca,1957
4458,lca,1958
4448,lca,1959
4420,lca,1960
4378,lca,1961
4331,lca,1962
4283,lca,1963
4240,lca,1964
4200,lca,1965
4163,lca,1966
4125,lca,1967
4085,lca,1968
4046,lca,1969
4014,lca,1970
3997,lca,1971
4000,lca,1972
4023,lca,1973
4064,lca,1974
4113,lca,1975
4162,lca,1976
4199,lca,1977
4217,lca,1978
4214,lca,1979
4194,lca,1980
4161,lca,1981
4125,lca,1982
4092,lca,1983
4065,lca,1984
4043,lca,1985
4023,lca,1986
4001,lca,1987
3972,lca,1988
3934,lca,1989
3887,lca,1990
3828,lca,1991
3760,lca,1992
3685,lca,1993
3604,lca,1994
3518,lca,1995
3426,lca,1996
3331,lca,1997
3236,lca,1998
3144,lca,1999
3061,lca,2000
2994,lca,2001
2945,lca,2002
2914,lca,2003
2900,lca,2004
2900,lca,2005
2905,lca,2006
2911,lca,2007
2910,lca,2008
2901,lca,2009
2884,lca,2010
2859,lca,2011
2833,lca,2012
2808,lca,2013
2785,lca,2014
2765,lca,2015
1166,vct,1800
1166,vct,1801
1166,vct,1802
1166,vct,1803
1166,vct,1804
1166,vct,1805
1166,vct,1806
1166,vct,1807
1166,vct,1808
1166,vct,1809
1166,vct,1810
1166,vct,1811
1167,vct,1812
1167,vct,1813
1168,vct,1814
1170,vct,1815
1171,vct,1816
1173,vct,1817
1176,vct,1818
1178,vct,1819
1181,vct,1820
1184,vct,1821
1187,vct,1822
1191,vct,1823
1195,vct,1824
1199,vct,1825
1204,vct,1826
1208,vct,1827
1214,vct,1828
1219,vct,1829
1225,vct,1830
1231,vct,1831
1237,vct,1832
1243,vct,1833
1249,vct,1834
1255,vct,1835
1261,vct,1836
1267,vct,1837
1274,vct,1838
1280,vct,1839
1286,vct,1840
1292,vct,1841
1299,vct,1842
1305,vct,1843
1312,vct,1844
1319,vct,1845
1326,vct,1846
1333,vct,1847
1340,vct,1848
1348,vct,1849
1355,vct,1850
1363,vct,1851
1371,vct,1852
1380,vct,1853
1389,vct,1854
1399,vct,1855
1409,vct,1856
1420,vct,1857
1432,vct,1858
1444,vct,1859
1457,vct,1860
1470,vct,1861
1484,vct,1862
1498,vct,1863
1514,vct,1864
1529,vct,1865
1546,vct,1866
1563,vct,1867
1581,vct,1868
1599,vct,1869
1618,vct,1870
1638,vct,1871
1658,vct,1872
1677,vct,1873
1696,vct,1874
1714,vct,1875
1730,vct,1876
1750,vct,1877
1766,vct,1878
1780,vct,1879
1794,vct,1880
1811,vct,1881
1822,vct,1882
1831,vct,1883
1844,vct,1884
1849,vct,1885
1855,vct,1886
1858,vct,1887
1863,vct,1888
1871,vct,1889
1882,vct,1890
1896,vct,1891
1913,vct,1892
1933,vct,1893
1955,vct,1894
1981,vct,1895
2010,vct,1896
2036,vct,1897
2057,vct,1898
2073,vct,1899
2083,vct,1900
2088,vct,1901
2103,vct,1902
2095,vct,1903
2081,vct,1904
2061,vct,1905
2033,vct,1906
2006,vct,1907
1979,vct,1908
1953,vct,1909
1934,vct,1910
1913,vct,1911
1910,vct,1912
1919,vct,1913
1928,vct,1914
1937,vct,1915
1946,vct,1916
1955,vct,1917
1964,vct,1918
1973,vct,1919
1983,vct,1920
1994,vct,1921
2009,vct,1922
2027,vct,1923
2045,vct,1924
2062,vct,1925
2089,vct,1926
2116,vct,1927
2144,vct,1928
2168,vct,1929
2222,vct,1930
2276,vct,1931
2330,vct,1932
2384,vct,1933
2438,vct,1934
2492,vct,1935
2546,vct,1936
2600,vct,1937
2654,vct,1938
2708,vct,1939
2763,vct,1940
2817,vct,1941
2871,vct,1942
2925,vct,1943
2979,vct,1944
3033,vct,1945
3087,vct,1946
3141,vct,1947
3195,vct,1948
3249,vct,1949
3303,vct,1950
3350,vct,1951
3441,vct,1952
3524,vct,1953
3598,vct,1954
3663,vct,1955
3719,vct,1956
3767,vct,1957
3806,vct,1958
3835,vct,1959
3855,vct,1960
3865,vct,1961
3866,vct,1962
3857,vct,1963
3840,vct,1964
3818,vct,1965
3791,vct,1966
3762,vct,1967
3731,vct,1968
3698,vct,1969
3662,vct,1970
3622,vct,1971
3574,vct,1972
3518,vct,1973
3456,vct,1974
3390,vct,1975
3324,vct,1976
3260,vct,1977
3200,vct,1978
3146,vct,1979
3098,vct,1980
3052,vct,1981
3006,vct,1982
2959,vct,1983
2910,vct,1984
2861,vct,1985
2814,vct,1986
2770,vct,1987
2731,vct,1988
2696,vct,1989
2663,vct,1990
2630,vct,1991
2594,vct,1992
2554,vct,1993
2509,vct,1994
2458,vct,1995
2401,vct,1996
2339,vct,1997
2276,vct,1998
2212,vct,1999
2152,vct,2000
2098,vct,2001
2052,vct,2002
2014,vct,2003
1985,vct,2004
1963,vct,2005
1945,vct,2006
1929,vct,2007
1911,vct,2008
1890,vct,2009
1867,vct,2010
1840,vct,2011
1813,vct,2012
1785,vct,2013
1757,vct,2014
1731,vct,2015
2271,wsm,1800
2270,wsm,1801
2270,wsm,1802
2270,wsm,1803
2269,wsm,1804
2269,wsm,1805
2269,wsm,1806
2268,wsm,1807
2268,wsm,1808
2267,wsm,1809
2267,wsm,1810
2267,wsm,1811
2266,wsm,1812
2266,wsm,1813
2265,wsm,1814
2265,wsm,1815
2265,wsm,1816
2264,wsm,1817
2264,wsm,1818
2263,wsm,1819
2263,wsm,1820
2263,wsm,1821
2262,wsm,1822
2262,wsm,1823
2262,wsm,1824
2261,wsm,1825
2261,wsm,1826
2260,wsm,1827
2260,wsm,1828
2260,wsm,1829
2259,wsm,1830
2259,wsm,1831
2258,wsm,1832
2258,wsm,1833
2258,wsm,1834
2257,wsm,1835
2257,wsm,1836
2257,wsm,1837
2256,wsm,1838
2256,wsm,1839
2255,wsm,1840
2254,wsm,1841
2252,wsm,1842
2250,wsm,1843
2247,wsm,1844
2243,wsm,1845
2238,wsm,1846
2233,wsm,1847
2226,wsm,1848
2220,wsm,1849
2212,wsm,1850
2204,wsm,1851
2195,wsm,1852
2186,wsm,1853
2176,wsm,1854
2165,wsm,1855
2154,wsm,1856
2142,wsm,1857
2129,wsm,1858
2116,wsm,1859
2102,wsm,1860
2087,wsm,1861
2073,wsm,1862
2058,wsm,1863
2044,wsm,1864
2030,wsm,1865
2016,wsm,1866
2002,wsm,1867
1988,wsm,1868
1974,wsm,1869
1960,wsm,1870
1947,wsm,1871
1933,wsm,1872
1919,wsm,1873
1906,wsm,1874
1893,wsm,1875
1880,wsm,1876
1866,wsm,1877
1853,wsm,1878
1841,wsm,1879
1828,wsm,1880
1815,wsm,1881
1802,wsm,1882
1790,wsm,1883
1777,wsm,1884
1765,wsm,1885
1752,wsm,1886
1740,wsm,1887
1728,wsm,1888
1716,wsm,1889
1704,wsm,1890
1692,wsm,1891
1681,wsm,1892
1669,wsm,1893
1657,wsm,1894
1646,wsm,1895
1638,wsm,1896
1634,wsm,1897
1635,wsm,1898
1639,wsm,1899
1647,wsm,1900
1660,wsm,1901
1667,wsm,1902
1687,wsm,1903
1709,wsm,1904
1734,wsm,1905
1756,wsm,1906
1787,wsm,1907
1802,wsm,1908
1811,wsm,1909
1817,wsm,1910
1824,wsm,1911
1821,wsm,1912
1811,wsm,1913
1802,wsm,1914
1792,wsm,1915
1783,wsm,1916
1773,wsm,1917
1763,wsm,1918
1754,wsm,1919
1745,wsm,1920
1751,wsm,1921
1772,wsm,1922
1810,wsm,1923
1849,wsm,1924
1888,wsm,1925
1944,wsm,1926
2008,wsm,1927
2085,wsm,1928
2164,wsm,1929
2274,wsm,1930
2384,wsm,1931
2495,wsm,1932
2605,wsm,1933
2715,wsm,1934
2825,wsm,1935
2936,wsm,1936
3046,wsm,1937
3156,wsm,1938
3266,wsm,1939
3377,wsm,1940
3487,wsm,1941
3597,wsm,1942
3707,wsm,1943
3818,wsm,1944
3928,wsm,1945
4038,wsm,1946
4148,wsm,1947
4259,wsm,1948
4369,wsm,1949
4479,wsm,1950
4491,wsm,1951
4524,wsm,1952
4571,wsm,1953
4634,wsm,1954
4712,wsm,1955
4804,wsm,1956
4909,wsm,1957
5025,wsm,1958
5148,wsm,1959
5272,wsm,1960
5393,wsm,1961
5504,wsm,1962
5601,wsm,1963
5680,wsm,1964
5742,wsm,1965
5786,wsm,1966
5816,wsm,1967
5838,wsm,1968
5852,wsm,1969
5859,wsm,1970
5862,wsm,1971
5859,wsm,1972
5852,wsm,1973
5842,wsm,1974
5831,wsm,1975
5818,wsm,1976
5806,wsm,1977
5793,wsm,1978
5780,wsm,1979
5765,wsm,1980
5748,wsm,1981
5726,wsm,1982
5700,wsm,1983
5670,wsm,1984
5634,wsm,1985
5594,wsm,1986
5551,wsm,1987
5506,wsm,1988
5463,wsm,1989
5425,wsm,1990
5397,wsm,1991
5382,wsm,1992
5379,wsm,1993
5386,wsm,1994
5397,wsm,1995
5407,wsm,1996
5408,wsm,1997
5398,wsm,1998
5377,wsm,1999
5348,wsm,2000
5322,wsm,2001
5303,wsm,2002
5297,wsm,2003
5302,wsm,2004
5312,wsm,2005
5320,wsm,2006
5317,wsm,2007
5297,wsm,2008
5259,wsm,2009
5203,wsm,2010
5133,wsm,2011
5056,wsm,2012
4980,wsm,2013
4907,wsm,2014
4843,wsm,2015
983,stp,1800
983,stp,1801
983,stp,1802
983,stp,1803
983,stp,1804
983,stp,1805
983,stp,1806
983,stp,1807
983,stp,1808
983,stp,1809
983,stp,1810
983,stp,1811
984,stp,1812
985,stp,1813
987,stp,1814
988,stp,1815
991,stp,1816
993,stp,1817
996,stp,1818
999,stp,1819
1003,stp,1820
1007,stp,1821
1011,stp,1822
1016,stp,1823
1021,stp,1824
1027,stp,1825
1033,stp,1826
1039,stp,1827
1046,stp,1828
1053,stp,1829
1060,stp,1830
1068,stp,1831
1076,stp,1832
1084,stp,1833
1093,stp,1834
1101,stp,1835
1109,stp,1836
1117,stp,1837
1126,stp,1838
1134,stp,1839
1143,stp,1840
1151,stp,1841
1160,stp,1842
1168,stp,1843
1177,stp,1844
1186,stp,1845
1195,stp,1846
1204,stp,1847
1213,stp,1848
1222,stp,1849
1231,stp,1850
1241,stp,1851
1250,stp,1852
1259,stp,1853
1269,stp,1854
1279,stp,1855
1288,stp,1856
1298,stp,1857
1308,stp,1858
1318,stp,1859
1328,stp,1860
1338,stp,1861
1348,stp,1862
1359,stp,1863
1369,stp,1864
1379,stp,1865
1390,stp,1866
1400,stp,1867
1411,stp,1868
1422,stp,1869
1433,stp,1870
1443,stp,1871
1454,stp,1872
1465,stp,1873
1476,stp,1874
1488,stp,1875
1499,stp,1876
1510,stp,1877
1522,stp,1878
1533,stp,1879
1545,stp,1880
1556,stp,1881
1568,stp,1882
1580,stp,1883
1592,stp,1884
1604,stp,1885
1616,stp,1886
1628,stp,1887
1641,stp,1888
1653,stp,1889
1666,stp,1890
1678,stp,1891
1691,stp,1892
1704,stp,1893
1717,stp,1894
1730,stp,1895
1743,stp,1896
1756,stp,1897
1770,stp,1898
1783,stp,1899
1797,stp,1900
1810,stp,1901
1824,stp,1902
1838,stp,1903
1852,stp,1904
1866,stp,1905
1880,stp,1906
1894,stp,1907
1909,stp,1908
1923,stp,1909
1938,stp,1910
1952,stp,1911
1967,stp,1912
1982,stp,1913
1997,stp,1914
2012,stp,1915
2028,stp,1916
2043,stp,1917
2058,stp,1918
2074,stp,1919
2089,stp,1920
2105,stp,1921
2121,stp,1922
2137,stp,1923
2153,stp,1924
2169,stp,1925
2185,stp,1926
2201,stp,1927
2218,stp,1928
2235,stp,1929
2262,stp,1930
2289,stp,1931
2316,stp,1932
2343,stp,1933
2370,stp,1934
2398,stp,1935
2425,stp,1936
2452,stp,1937
2479,stp,1938
2506,stp,1939
2533,stp,1940
2560,stp,1941
2587,stp,1942
2614,stp,1943
2641,stp,1944
2669,stp,1945
2696,stp,1946
2723,stp,1947
2750,stp,1948
2777,stp,1949
2804,stp,1950
2810,stp,1951
2823,stp,1952
2839,stp,1953
2858,stp,1954
2879,stp,1955
2902,stp,1956
2926,stp,1957
2951,stp,1958
2973,stp,1959
2992,stp,1960
3004,stp,1961
3008,stp,1962
3003,stp,1963
2993,stp,1964
2979,stp,1965
2967,stp,1966
2962,stp,1967
2966,stp,1968
2984,stp,1969
3018,stp,1970
3069,stp,1971
3134,stp,1972
3210,stp,1973
3295,stp,1974
3386,stp,1975
3481,stp,1976
3575,stp,1977
3667,stp,1978
3755,stp,1979
3836,stp,1980
3911,stp,1981
3981,stp,1982
4047,stp,1983
4112,stp,1984
4174,stp,1985
4237,stp,1986
4300,stp,1987
4366,stp,1988
4435,stp,1989
4508,stp,1990
4586,stp,1991
4669,stp,1992
4756,stp,1993
4845,stp,1994
4937,stp,1995
5030,stp,1996
5122,stp,1997
5212,stp,1998
5299,stp,1999
5383,stp,2000
5462,stp,2001
5537,stp,2002
5609,stp,2003
5678,stp,2004
5747,stp,2005
5817,stp,2006
5890,stp,2007
5965,stp,2008
6042,stp,2009
6118,stp,2010
6189,stp,2011
6251,stp,2012
6305,stp,2013
6349,stp,2014
6385,stp,2015
98800,sau,1800
98800,sau,1801
98800,sau,1802
98800,sau,1803
98800,sau,1804
98800,sau,1805
98800,sau,1806
98800,sau,1807
98800,sau,1808
98800,sau,1809
98800,sau,1810
98800,sau,1811
98830,sau,1812
98860,sau,1813
98900,sau,1814
98950,sau,1815
99020,sau,1816
99090,sau,1817
99180,sau,1818
99270,sau,1819
99380,sau,1820
99490,sau,1821
99620,sau,1822
99760,sau,1823
99910,sau,1824
100100,sau,1825
100200,sau,1826
100400,sau,1827
100600,sau,1828
100800,sau,1829
101000,sau,1830
101300,sau,1831
101500,sau,1832
101700,sau,1833
101900,sau,1834
102200,sau,1835
102400,sau,1836
102600,sau,1837
102900,sau,1838
103100,sau,1839
103300,sau,1840
103500,sau,1841
103800,sau,1842
104000,sau,1843
104200,sau,1844
104500,sau,1845
104700,sau,1846
104900,sau,1847
105200,sau,1848
105400,sau,1849
105600,sau,1850
105900,sau,1851
106100,sau,1852
106300,sau,1853
106600,sau,1854
106800,sau,1855
107000,sau,1856
107200,sau,1857
107500,sau,1858
107700,sau,1859
107900,sau,1860
108200,sau,1861
108400,sau,1862
108700,sau,1863
108900,sau,1864
109200,sau,1865
109400,sau,1866
109700,sau,1867
110000,sau,1868
110200,sau,1869
110500,sau,1870
110800,sau,1871
111100,sau,1872
111400,sau,1873
111700,sau,1874
112000,sau,1875
112300,sau,1876
112600,sau,1877
113000,sau,1878
113300,sau,1879
113700,sau,1880
114000,sau,1881
114400,sau,1882
114700,sau,1883
115100,sau,1884
115400,sau,1885
115800,sau,1886
116100,sau,1887
116500,sau,1888
116800,sau,1889
117200,sau,1890
117500,sau,1891
117900,sau,1892
118300,sau,1893
118600,sau,1894
119000,sau,1895
119300,sau,1896
119700,sau,1897
120100,sau,1898
120400,sau,1899
120800,sau,1900
121200,sau,1901
121500,sau,1902
121900,sau,1903
122300,sau,1904
122700,sau,1905
123000,sau,1906
123400,sau,1907
123800,sau,1908
124200,sau,1909
124500,sau,1910
124900,sau,1911
125300,sau,1912
125700,sau,1913
126200,sau,1914
126700,sau,1915
127200,sau,1916
127700,sau,1917
128300,sau,1918
128800,sau,1919
129300,sau,1920
129900,sau,1921
130400,sau,1922
131000,sau,1923
131500,sau,1924
132100,sau,1925
132800,sau,1926
133700,sau,1927
134400,sau,1928
135200,sau,1929
136000,sau,1930
136900,sau,1931
137700,sau,1932
138600,sau,1933
139400,sau,1934
140300,sau,1935
141100,sau,1936
142000,sau,1937
142900,sau,1938
143700,sau,1939
144600,sau,1940
145400,sau,1941
146300,sau,1942
147100,sau,1943
148000,sau,1944
148800,sau,1945
149700,sau,1946
150500,sau,1947
151400,sau,1948
152200,sau,1949
153100,sau,1950
154500,sau,1951
157600,sau,1952
161100,sau,1953
164900,sau,1954
169200,sau,1955
173800,sau,1956
178800,sau,1957
184100,sau,1958
189800,sau,1959
195700,sau,1960
201900,sau,1961
208400,sau,1962
215100,sau,1963
222200,sau,1964
229600,sau,1965
237600,sau,1966
246200,sau,1967
255500,sau,1968
265500,sau,1969
276300,sau,1970
287700,sau,1971
299700,sau,1972
312300,sau,1973
325700,sau,1974
340400,sau,1975
356700,sau,1976
375000,sau,1977
395100,sau,1978
416600,sau,1979
438900,sau,1980
461200,sau,1981
482800,sau,1982
502800,sau,1983
520700,sau,1984
536100,sau,1985
548900,sau,1986
559400,sau,1987
567900,sau,1988
574500,sau,1989
579300,sau,1990
582400,sau,1991
583800,sau,1992
584000,sau,1993
583100,sau,1994
581300,sau,1995
578700,sau,1996
575500,sau,1997
571900,sau,1998
568500,sau,1999
565800,sau,2000
564700,sau,2001
565300,sau,2002
567800,sau,2003
572200,sau,2004
578100,sau,2005
585200,sau,2006
592800,sau,2007
600300,sau,2008
607000,sau,2009
612600,sau,2010
616700,sau,2011
619400,sau,2012
620600,sau,2013
620500,sau,2014
619100,sau,2015
40280,sen,1800
40280,sen,1801
40280,sen,1802
40280,sen,1803
40280,sen,1804
40280,sen,1805
40280,sen,1806
40280,sen,1807
40280,sen,1808
40280,sen,1809
40280,sen,1810
40300,sen,1811
40320,sen,1812
40360,sen,1813
40410,sen,1814
40480,sen,1815
40560,sen,1816
40650,sen,1817
40750,sen,1818
40870,sen,1819
41010,sen,1820
41150,sen,1821
41320,sen,1822
41490,sen,1823
41680,sen,1824
41880,sen,1825
42100,sen,1826
42330,sen,1827
42580,sen,1828
42840,sen,1829
43110,sen,1830
43400,sen,1831
43700,sen,1832
43990,sen,1833
44290,sen,1834
44580,sen,1835
44880,sen,1836
45190,sen,1837
45490,sen,1838
45800,sen,1839
46110,sen,1840
46420,sen,1841
46730,sen,1842
47040,sen,1843
47360,sen,1844
47680,sen,1845
48000,sen,1846
48320,sen,1847
48650,sen,1848
48980,sen,1849
49310,sen,1850
49650,sen,1851
50000,sen,1852
50360,sen,1853
50710,sen,1854
51070,sen,1855
51430,sen,1856
51790,sen,1857
52150,sen,1858
52520,sen,1859
52890,sen,1860
53260,sen,1861
53640,sen,1862
54020,sen,1863
54400,sen,1864
54780,sen,1865
55160,sen,1866
55550,sen,1867
55940,sen,1868
56340,sen,1869
56740,sen,1870
57140,sen,1871
57540,sen,1872
57930,sen,1873
58340,sen,1874
58750,sen,1875
59170,sen,1876
59580,sen,1877
60000,sen,1878
60420,sen,1879
60840,sen,1880
61260,sen,1881
61700,sen,1882
62130,sen,1883
62560,sen,1884
63000,sen,1885
63440,sen,1886
63880,sen,1887
64340,sen,1888
64790,sen,1889
65240,sen,1890
65700,sen,1891
66170,sen,1892
66630,sen,1893
67100,sen,1894
67570,sen,1895
68050,sen,1896
68530,sen,1897
69010,sen,1898
69500,sen,1899
69980,sen,1900
70480,sen,1901
70970,sen,1902
71470,sen,1903
71970,sen,1904
72480,sen,1905
72990,sen,1906
73490,sen,1907
74010,sen,1908
74530,sen,1909
75060,sen,1910
75580,sen,1911
76110,sen,1912
76650,sen,1913
77190,sen,1914
77730,sen,1915
78280,sen,1916
78830,sen,1917
79350,sen,1918
79890,sen,1919
80420,sen,1920
80970,sen,1921
81510,sen,1922
82060,sen,1923
82610,sen,1924
83170,sen,1925
84130,sen,1926
85100,sen,1927
86080,sen,1928
87060,sen,1929
88790,sen,1930
90510,sen,1931
92230,sen,1932
93950,sen,1933
95680,sen,1934
97400,sen,1935
99120,sen,1936
100800,sen,1937
102600,sen,1938
104300,sen,1939
106000,sen,1940
107700,sen,1941
109500,sen,1942
111200,sen,1943
112900,sen,1944
114600,sen,1945
116400,sen,1946
118100,sen,1947
119800,sen,1948
121500,sen,1949
123200,sen,1950
125100,sen,1951
128800,sen,1952
132600,sen,1953
136400,sen,1954
140300,sen,1955
144200,sen,1956
148200,sen,1957
152200,sen,1958
156300,sen,1959
160500,sen,1960
164800,sen,1961
169200,sen,1962
173700,sen,1963
178500,sen,1964
183400,sen,1965
188800,sen,1966
194400,sen,1967
200400,sen,1968
206600,sen,1969
213100,sen,1970
219700,sen,1971
226300,sen,1972
232800,sen,1973
239100,sen,1974
245100,sen,1975
250800,sen,1976
256200,sen,1977
261300,sen,1978
266200,sen,1979
271000,sen,1980
275800,sen,1981
280700,sen,1982
285800,sen,1983
291200,sen,1984
296900,sen,1985
302800,sen,1986
308900,sen,1987
315100,sen,1988
321400,sen,1989
327700,sen,1990
333900,sen,1991
340100,sen,1992
346300,sen,1993
352500,sen,1994
358800,sen,1995
365400,sen,1996
372300,sen,1997
379500,sen,1998
387300,sen,1999
395400,sen,2000
404000,sen,2001
412900,sen,2002
422200,sen,2003
431900,sen,2004
442400,sen,2005
454000,sen,2006
466800,sen,2007
480700,sen,2008
495300,sen,2009
510200,sen,2010
524500,sen,2011
537600,sen,2012
549100,sen,2013
559000,sen,2014
567300,sen,2015
88370,srb,1800
88370,srb,1801
88370,srb,1802
88370,srb,1803
88370,srb,1804
88370,srb,1805
88370,srb,1806
88370,srb,1807
88370,srb,1808
88370,srb,1809
88370,srb,1810
88410,srb,1811
88480,srb,1812
88600,srb,1813
88750,srb,1814
88940,srb,1815
89160,srb,1816
89430,srb,1817
89740,srb,1818
90080,srb,1819
90470,srb,1820
90900,srb,1821
91360,srb,1822
91880,srb,1823
92430,srb,1824
93020,srb,1825
93650,srb,1826
94330,srb,1827
95050,srb,1828
95820,srb,1829
96630,srb,1830
97480,srb,1831
98340,srb,1832
99210,srb,1833
100100,srb,1834
101000,srb,1835
101900,srb,1836
102800,srb,1837
103700,srb,1838
104600,srb,1839
105500,srb,1840
106400,srb,1841
107400,srb,1842
108300,srb,1843
109300,srb,1844
110200,srb,1845
111200,srb,1846
112200,srb,1847
113200,srb,1848
114200,srb,1849
115200,srb,1850
115500,srb,1851
115800,srb,1852
116100,srb,1853
116400,srb,1854
116600,srb,1855
116900,srb,1856
117200,srb,1857
117500,srb,1858
117900,srb,1859
118200,srb,1860
118400,srb,1861
125900,srb,1862
133300,srb,1863
140800,srb,1864
142200,srb,1865
143600,srb,1866
145000,srb,1867
146500,srb,1868
147900,srb,1869
149400,srb,1870
149300,srb,1871
149200,srb,1872
149100,srb,1873
149000,srb,1874
148900,srb,1875
148800,srb,1876
148600,srb,1877
148400,srb,1878
148300,srb,1879
148100,srb,1880
149200,srb,1881
150400,srb,1882
151500,srb,1883
152700,srb,1884
153900,srb,1885
155100,srb,1886
156300,srb,1887
157500,srb,1888
158700,srb,1889
159900,srb,1890
162200,srb,1891
164500,srb,1892
166800,srb,1893
169100,srb,1894
171400,srb,1895
173800,srb,1896
176200,srb,1897
178700,srb,1898
181200,srb,1899
183700,srb,1900
180800,srb,1901
177900,srb,1902
174900,srb,1903
171900,srb,1904
168800,srb,1905
171800,srb,1906
174900,srb,1907
178000,srb,1908
181100,srb,1909
184300,srb,1910
174400,srb,1911
174800,srb,1912
175100,srb,1913
175100,srb,1914
175300,srb,1915
175300,srb,1916
175600,srb,1917
175800,srb,1918
175800,srb,1919
176000,srb,1920
176200,srb,1921
176100,srb,1922
176300,srb,1923
176500,srb,1924
176400,srb,1925
176600,srb,1926
