geo,year,child_mortality_rate_per1000
nic,1845,509.39
nic,1846,509.39
nic,1847,509.39
nic,1848,509.39
nic,1849,509.39
nic,1850,509.39
nic,1851,509.39
nic,1852,509.39
nic,1853,509.39
nic,1854,509.39
nic,1855,509.39
nic,1856,509.39
nic,1857,509.39
nic,1858,509.39
nic,1859,509.39
nic,1860,509.39
nic,1861,509.39
nic,1862,509.39
nic,1863,509.39
nic,1864,509.39
nic,1865,509.39
nic,1866,509.39
nic,1867,509.39
nic,1868,509.39
nic,1869,509.39
nic,1870,509.39
nic,1871,509.39
nic,1872,509.39
nic,1873,509.39
nic,1874,509.39
nic,1875,509.39
nic,1876,509.39
nic,1877,509.39
nic,1878,509.39
nic,1879,509.39
nic,1880,509.39
nic,1881,509.39
nic,1882,509.39
nic,1883,509.39
nic,1884,509.39
nic,1885,509.39
nic,1886,509.39
nic,1887,509.39
nic,1888,509.39
nic,1889,509.39
nic,1890,509.39
nic,1891,509.39
nic,1892,509.39
nic,1893,509.39
nic,1894,509.38
nic,1895,509.34
nic,1896,509.26
nic,1897,509.12
nic,1898,508.93
nic,1899,508.65
nic,1900,508.29
nic,1901,507.85
nic,1902,507.33
nic,1903,506.73
nic,1904,506.06
nic,1905,505.3
nic,1906,504.46
nic,1907,503.55
nic,1908,502.55
nic,1909,501.49
nic,1910,500.37
nic,1911,499.22
nic,1912,498.03
nic,1913,496.84
nic,1914,495.64
nic,1915,494.45
nic,1916,493.3323652
nic,1917,495.1353049
nic,1918,496.9188089
nic,1919,498.7729275
nic,1920,500.5976121
nic,1921,502.4228779
nic,1922,493.8866267
nic,1923,485.5377538
nic,1924,477.2561741
nic,1925,467.7597853
nic,1926,459.7429222
nic,1927,451.9237615
nic,1928,442.8191904
nic,1929,435.2250902
nic,1930,427.6885854
nic,1931,419.0365802
nic,1932,411.7555584
nic,1933,404.5723893
nic,1934,396.2732839
nic,1935,389.3058349
nic,1936,382.4363955
nic,1937,374.4706441
nic,1938,367.8072137
nic,1939,361.2017863
nic,1940,353.6000083
nic,1941,346.0659862
nic,1942,337.5952462
nic,1943,330.3272815
nic,1944,322.0922333
nic,1945,314.0252815
nic,1946,301.7841675
nic,1947,290.02022
nic,1948,278.7148392
nic,1949,267.85015
nic,1950,257.4089743
nic,1951,247.3748035
nic,1952,237.7317725
nic,1953,228.4646347
nic,1954,219.5587376
nic,1955,211
nic,1956,208.4
nic,1957,205.8
nic,1958,203.7
nic,1959,201.5
nic,1960,199.3
nic,1961,197
nic,1962,194.8
nic,1963,192.5
nic,1964,190
nic,1965,187.6
nic,1966,184.9
nic,1967,182
nic,1968,178.8
nic,1969,175.2
nic,1970,171.4
nic,1971,167.2
nic,1972,162.4
nic,1973,157.1
nic,1974,151.1
nic,1975,144.7
nic,1976,137.8
nic,1977,130.5
nic,1978,123.2
nic,1979,116
nic,1980,109.1
nic,1981,102.7
nic,1982,96.8
nic,1983,91.5
nic,1984,86.8
nic,1985,82.7
nic,1986,78.9
nic,1987,75.6
nic,1988,72.6
nic,1989,69.7
nic,1990,66.9
nic,1991,64
nic,1992,61.2
nic,1993,58.3
nic,1994,55.5
nic,1995,52.7
nic,1996,50
nic,1997,47.4
nic,1998,50.3
nic,1999,42.5
nic,2000,40.3
nic,2001,38.3
nic,2002,36.4
nic,2003,34.7
nic,2004,33.2
nic,2005,31.7
nic,2006,30.4
nic,2007,29.2
nic,2008,28.1
nic,2009,27.1
nic,2010,26.1
nic,2011,25.2
nic,2012,24.4
nic,2013,23.5
nic,2014,22.8
nic,2015,22.1
nic,2016,20.35444293
nic,2017,19.43717696
nic,2018,18.54984032
nic,2019,17.6940253
nic,2020,16.877106
nic,2021,16.11110046
nic,2022,15.40292913
nic,2023,14.75742058
nic,2024,14.171679
nic,2025,13.63908423
nic,2026,13.14940655
nic,2027,12.6907838
nic,2028,12.25070407
nic,2029,11.82523052
nic,2030,11.41051821
nic,2031,11.00826278
nic,2032,10.62462585
nic,2033,10.26112507
nic,2034,9.919232147
nic,2035,9.598602535
nic,2036,9.298012287
nic,2037,9.017134087
nic,2038,8.752168919
nic,2039,8.502858377
nic,2040,8.266374732
nic,2041,8.095086403
nic,2042,7.930649608
nic,2043,7.773064346
nic,2044,7.620617733
nic,2045,7.470740446
nic,2046,7.325145367
nic,2047,7.182119612
nic,2048,7.043376066
nic,2049,6.90977117
nic,2050,6.780448482
nic,2051,6.657977327
nic,2052,6.541501264
nic,2053,6.432733175
nic,2054,6.329103737
nic,2055,6.230612948
nic,2056,6.134691484
nic,2057,6.03877002
nic,2058,5.943704998
nic,2059,5.847783534
nic,2060,5.751005628
nic,2061,5.655084164
nic,2062,5.561732025
nic,2063,5.471805653
nic,2064,5.385305047
nic,2065,5.302230208
nic,2066,5.222581135
nic,2067,5.144644945
nic,2068,5.067565198
nic,2069,4.992198333
nic,2070,4.91768791
nic,2071,4.844033929
nic,2072,4.772092831
nic,2073,4.701864616
nic,2074,4.633349285
nic,2075,4.566546837
nic,2076,4.501457272
nic,2077,4.437224149
nic,2078,4.374703909
nic,2079,4.313896552
nic,2080,4.253945637
nic,2081,4.195707606
nic,2082,4.139182457
nic,2083,4.085226634
nic,2084,4.03127081
nic,2085,3.97902787
nic,2086,3.92678493
nic,2087,3.873685548
nic,2088,3.819729725
nic,2089,3.765773901
nic,2090,3.710105194
nic,2091,3.655292929
nic,2092,3.600480664
nic,2093,3.546524841
nic,2094,3.494281901
nic,2095,3.442895402
nic,2096,3.394078228
nic,2097,3.346973938
nic,2098,3.301582531
nic,2099,3.257904007
ner,1800,433.13
ner,1801,433.13
ner,1802,433.13
ner,1803,433.13
ner,1804,433.13
ner,1805,433.13
ner,1806,433.13
ner,1807,433.13
ner,1808,433.13
ner,1809,433.13
ner,1810,433.13
ner,1811,433.13
ner,1812,433.13
ner,1813,433.13
ner,1814,433.13
ner,1815,433.13
ner,1816,433.13
ner,1817,433.13
ner,1818,433.13
ner,1819,433.13
ner,1820,433.13
ner,1821,433.13
ner,1822,433.13
ner,1823,433.13
ner,1824,433.13
ner,1825,433.13
ner,1826,433.13
ner,1827,433.13
ner,1828,433.13
ner,1829,433.13
ner,1830,433.13
ner,1831,433.13
ner,1832,433.13
ner,1833,433.13
ner,1834,433.13
ner,1835,433.13
ner,1836,433.13
ner,1837,433.13
ner,1838,433.13
ner,1839,433.13
ner,1840,433.13
ner,1841,433.13
ner,1842,433.13
ner,1843,433.13
ner,1844,433.13
ner,1845,433.13
ner,1846,433.13
ner,1847,433.13
ner,1848,433.13
ner,1849,433.13
ner,1850,433.13
ner,1851,433.13
ner,1852,433.13
ner,1853,433.13
ner,1854,433.13
ner,1855,433.13
ner,1856,433.13
ner,1857,433.13
ner,1858,433.13
ner,1859,433.13
ner,1860,433.13
ner,1861,433.13
ner,1862,433.13
ner,1863,433.13
ner,1864,433.13
ner,1865,433.13
ner,1866,433.13
ner,1867,433.13
ner,1868,433.13
ner,1869,433.13
ner,1870,433.13
ner,1871,433.13
ner,1872,433.13
ner,1873,433.13
ner,1874,433.13
ner,1875,433.13
ner,1876,433.13
ner,1877,433.13
ner,1878,433.13
ner,1879,433.13
ner,1880,433.13
ner,1881,433.13
ner,1882,433.13
ner,1883,433.13
ner,1884,433.13
ner,1885,433.13
ner,1886,433.13
ner,1887,433.13
ner,1888,433.13
ner,1889,433.13
ner,1890,433.13
ner,1891,433.13
ner,1892,433.13
ner,1893,433.13
ner,1894,433.12
ner,1895,433.08
ner,1896,433.01
ner,1897,432.9
ner,1898,432.73
ner,1899,432.49
ner,1900,432.19
ner,1901,431.82
ner,1902,431.38
ner,1903,430.87
ner,1904,430.29
ner,1905,429.65
ner,1906,428.94
ner,1907,428.16
ner,1908,427.31
ner,1909,426.41
ner,1910,425.46
ner,1911,424.48
ner,1912,423.47
ner,1913,422.45
ner,1914,421.44
ner,1915,420.42
ner,1916,419.41
ner,1917,418.39
ner,1918,417.37
ner,1919,416.36
ner,1920,415.34
ner,1921,414.32
ner,1922,413.31
ner,1923,412.29
ner,1924,411.27
ner,1925,410.26
ner,1926,409.24
ner,1927,408.23
ner,1928,407.2979855
ner,1929,406.3655303
ner,1930,405.4426407
ner,1931,404.509306
ner,1932,403.5755306
ner,1933,402.6513273
ner,1934,401.7166725
ner,1935,400.7815768
ner,1936,399.8560599
ner,1937,398.9200848
ner,1938,397.9936928
ner,1939,397.0568383
ner,1940,396.1195431
ner,1941,395.1918374
ner,1942,394.2536628
ner,1943,393.3150474
ner,1944,392.3860279
ner,1945,391.4465331
ner,1946,381.0579665
ner,1947,370.8758003
ner,1948,360.8800796
ner,1949,349.9757465
ner,1950,340.4032996
ner,1951,339.5818713
ner,1952,338.7500044
ner,1953,336.4093219
ner,1954,334.7012775
ner,1955,331.5035144
ner,1956,327.8817151
ner,1957,323.8456722
ner,1958,322.9603582
ner,1959,322.0774496
ner,1960,321.1969399
ner,1961,320.3188227
ner,1962,319.4430914
ner,1963,318.5697396
ner,1964,317.698761
ner,1965,316.8301491
ner,1966,315.9638976
ner,1967,315.1
ner,1968,318.8
ner,1969,322.9
ner,1970,327
ner,1971,330.9
ner,1972,334.3
ner,1973,337
ner,1974,338
ner,1975,337.1
ner,1976,334.6
ner,1977,330.5
ner,1978,326
ner,1979,322
ner,1980,319.6
ner,1981,319.1
ner,1982,321
ner,1983,324.5
ner,1984,328.9
ner,1985,332.9
ner,1986,335.8
ner,1987,336.9
ner,1988,335.7
ner,1989,332.9
ner,1990,328.2
ner,1991,321.9
ner,1992,313.7
ner,1993,303.8
ner,1994,292.2
ner,1995,279.5
ner,1996,267.1
ner,1997,255.9
ner,1998,245.8
ner,1999,236.4
ner,2000,227.3
ner,2001,217.6
ner,2002,207
ner,2003,195.7
ner,2004,184.1
ner,2005,172.7
ner,2006,161.8
ner,2007,151.3
ner,2008,141.3
ner,2009,132.1
ner,2010,123.6
ner,2011,116.1
ner,2012,109.6
ner,2013,104.1
ner,2014,99.6
ner,2015,95.5
ner,2016,90.39299256
ner,2017,87.72191483
ner,2018,85.20986237
ner,2019,82.68679535
ner,2020,80.0446003
ner,2021,77.25917807
ner,2022,74.43458879
ner,2023,71.65594514
ner,2024,68.92828416
ner,2025,66.26566476
ner,2026,63.68716798
ner,2027,61.21188999
ner,2028,58.85392912
ner,2029,56.61836979
ner,2030,54.50428248
ner,2031,52.50572095
ner,2032,50.60670031
ner,2033,48.79423372
ner,2034,47.05833531
ner,2035,45.39503514
ner,2036,43.80136427
ner,2037,42.27937327
ner,2038,40.82709598
ner,2039,39.44356943
ner,2040,38.12682487
ner,2041,36.86758845
ner,2042,35.67568549
ner,2043,34.55011103
ner,2044,33.48785014
ner,2045,32.48990778
ner,2046,31.5592989
ner,2047,30.69200358
ner,2048,29.88701684
ner,2049,29.13629888
ner,2050,28.43281484
ner,2051,27.77053487
ner,2052,27.14242412
ner,2053,26.54245273
ner,2054,25.96559582
ner,2055,25.40984343
ner,2056,24.87720552
ner,2057,24.36969203
ner,2058,23.88830796
ner,2059,23.43104333
ner,2060,22.99287327
ner,2061,22.5687729
ner,2062,22.15673225
ner,2063,21.75273141
ner,2064,21.35375547
ner,2065,20.96080938
ner,2066,20.57590312
ner,2067,20.20104662
ner,2068,19.83824985
ner,2069,19.48650784
ner,2070,19.14381061
ner,2071,18.8051333
ner,2072,18.46947091
ner,2073,18.13380853
ner,2074,17.80116108
ner,2075,17.47152856
ner,2076,17.14993585
ner,2077,16.84140786
ner,2078,16.54594456
ner,2079,16.2665609
ner,2080,16.00124692
ner,2081,15.74799267
ner,2082,15.50378321
ner,2083,15.26560361
ner,2084,15.03043895
ner,2085,14.79728424
ner,2086,14.56312455
ner,2087,14.32896486
ner,2088,14.09581016
ner,2089,13.86667535
ner,2090,13.64256544
ner,2091,13.42750032
ner,2092,13.22348995
ner,2093,13.03254428
ner,2094,12.85767825
ner,2095,12.69889185
ner,2096,12.55819504
ner,2097,12.43458285
ner,2098,12.32805527
ner,2099,12.24062225
nga,1800,438.46
nga,1801,438.46
nga,1802,438.46
nga,1803,438.46
nga,1804,438.46
nga,1805,438.46
nga,1806,438.46
nga,1807,438.46
nga,1808,438.46
nga,1809,438.46
nga,1810,438.46
nga,1811,438.46
nga,1812,438.46
nga,1813,438.46
nga,1814,438.46
nga,1815,438.46
nga,1816,438.46
nga,1817,438.46
nga,1818,438.46
nga,1819,438.46
nga,1820,438.46
nga,1821,438.46
nga,1822,438.46
nga,1823,438.46
nga,1824,438.46
nga,1825,438.46
nga,1826,438.46
nga,1827,438.46
nga,1828,438.46
nga,1829,438.46
nga,1830,438.46
nga,1831,438.46
nga,1832,438.46
nga,1833,438.46
nga,1834,438.46
nga,1835,438.46
nga,1836,438.46
nga,1837,438.46
nga,1838,438.46
nga,1839,438.46
nga,1840,438.46
nga,1841,438.46
nga,1842,438.46
nga,1843,438.46
nga,1844,438.46
nga,1845,438.46
nga,1846,438.46
nga,1847,438.46
nga,1848,438.46
nga,1849,438.46
nga,1850,438.46
nga,1851,438.46
nga,1852,438.46
nga,1853,438.46
nga,1854,438.46
nga,1855,438.46
nga,1856,438.46
nga,1857,438.46
nga,1858,438.46
nga,1859,438.46
nga,1860,438.46
nga,1861,438.46
nga,1862,438.46
nga,1863,438.46
nga,1864,438.46
nga,1865,438.46
nga,1866,438.46
nga,1867,438.46
nga,1868,438.46
nga,1869,438.46
nga,1870,438.46
nga,1871,438.46
nga,1872,438.46
nga,1873,438.46
nga,1874,438.46
nga,1875,438.46
nga,1876,438.46
nga,1877,438.46
nga,1878,438.46
nga,1879,438.46
nga,1880,438.46
nga,1881,438.46
nga,1882,438.46
nga,1883,438.46
nga,1884,438.46
nga,1885,438.46
nga,1886,438.46
nga,1887,438.46
nga,1888,438.46
nga,1889,438.46
nga,1890,438.46
nga,1891,438.46
nga,1892,438.46
nga,1893,438.46
nga,1894,438.45
nga,1895,438.41
nga,1896,438.34
nga,1897,438.23
nga,1898,438.06
nga,1899,437.82
nga,1900,437.51
nga,1901,437.13
nga,1902,436.69
nga,1903,436.17
nga,1904,435.59
nga,1905,434.94
nga,1906,434.22
nga,1907,433.43
nga,1908,432.57
nga,1909,431.66
nga,1910,430.7
nga,1911,429.7
nga,1912,428.68
nga,1913,427.65
nga,1914,426.63
nga,1915,425.6
nga,1916,424.57
nga,1917,423.54
nga,1918,422.51
nga,1919,421.48
nga,1920,420.45
nga,1921,419.42
nga,1922,418.39
nga,1923,417.37
nga,1924,416.34
nga,1925,415.9280608
nga,1926,415.513056
nga,1927,415.0949854
nga,1928,414.6738492
nga,1929,414.2496474
nga,1930,413.8223798
nga,1931,413.4021508
nga,1932,412.9687667
nga,1933,412.532317
nga,1934,412.0928017
nga,1935,411.6502206
nga,1936,411.2045739
nga,1937,410.7558615
nga,1938,410.3040835
nga,1939,409.8492397
nga,1940,409.4015684
nga,1941,408.9406082
nga,1942,408.4765823
nga,1943,408.0094908
nga,1944,407.5393335
nga,1945,407.0661106
nga,1946,399.1747473
nga,1947,391.4657936
nga,1948,383.8262135
nga,1949,377.4803106
nga,1950,370.034374
nga,1951,367.2879715
nga,1952,363.3967739
nga,1953,360.0244584
nga,1954,356.682712
nga,1955,353.3712665
nga,1956,350.0898561
nga,1957,346.838217
nga,1958,343.6160877
nga,1959,340.423209
nga,1960,337.2593236
nga,1961,334.1241767
nga,1962,331.0175154
nga,1963,329.3676868
nga,1964,327.5
nga,1965,320.5
nga,1966,313.8
nga,1967,307
nga,1968,300
nga,1969,292.6
nga,1970,284.9
nga,1971,277.1
nga,1972,268.9
nga,1973,260.4
nga,1974,252.3
nga,1975,244.3
nga,1976,236.8
nga,1977,229.9
nga,1978,223.8
nga,1979,218.6
nga,1980,214.4
nga,1981,211.5
nga,1982,209.6
nga,1983,208.9
nga,1984,208.8
nga,1985,209.5
nga,1986,210.6
nga,1987,211.5
nga,1988,212.2
nga,1989,212.6
nga,1990,212.5
nga,1991,212.2
nga,1992,211.7
nga,1993,211
nga,1994,209.7
nga,1995,207.8
nga,1996,205.1
nga,1997,201.4
nga,1998,197
nga,1999,192
nga,2000,186.8
nga,2001,181.3
nga,2002,175.6
nga,2003,169.9
nga,2004,164.1
nga,2005,158.1
nga,2006,152.2
nga,2007,146.4
nga,2008,140.9
nga,2009,135.5
nga,2010,130.3
nga,2011,125.5
nga,2012,120.9
nga,2013,116.6
nga,2014,112.5
nga,2015,108.8
nga,2016,112.5455712
nga,2017,110.098242
nga,2018,107.7278677
nga,2019,105.4063766
nga,2020,103.1306885
nga,2021,100.9156607
nga,2022,98.79701524
nga,2023,96.79048494
nga,2024,94.88790154
nga,2025,93.07416333
nga,2026,91.32825076
nga,2027,89.62324597
nga,2028,87.93725915
nga,2029,86.2583666
nga,2030,84.57863677
nga,2031,82.89807552
nga,2032,81.22954464
nga,2033,79.58191893
nga,2034,77.95614885
nga,2035,76.35515615
nga,2036,74.77889585
nga,2037,73.22929426
nga,2038,71.70334747
nga,2039,70.20101246
nga,2040,68.71929509
nga,2041,67.30375119
nga,2042,65.90296279
nga,2043,64.51594618
nga,2044,63.13975027
nga,2045,61.77142396
nga,2046,60.40899985
nga,2047,59.05149423
nga,2048,57.70185822
nga,2049,56.3600918
nga,2050,55.03012977
nga,2051,53.71885805
nga,2052,52.42726031
nga,2053,51.15828767
nga,2054,49.90997273
nga,2055,48.67838068
nga,2056,47.45760932
nga,2057,46.23978907
nga,2058,45.02196882
nga,2059,43.80316486
nga,2060,42.58337721
nga,2061,41.36555695
nga,2062,40.1546226
nga,2063,38.95647634
nga,2064,37.77505297
nga,2065,36.6123199
nga,2066,35.46827713
nga,2067,34.34390835
nga,2068,33.24019726
nga,2069,32.16206237
nga,2070,31.11245477
nga,2071,30.09727665
nga,2072,29.11652803
nga,2073,28.17316
nga,2074,27.26717256
nga,2075,26.3965983
nga,2076,25.55651874
nga,2077,24.74595017
nga,2078,23.9599741
nga,2079,23.20154161
nga,2080,22.47163642
nga,2081,21.77419332
nga,2082,21.1151145
nga,2083,20.49636738
nga,2084,19.91696824
nga,2085,19.3818356
nga,2086,18.88998574
nga,2087,18.44043496
nga,2088,18.02432998
nga,2089,17.63576859
nga,2090,17.2658975
nga,2091,16.9068471
nga,2092,16.5517315
nga,2093,16.1956322
nga,2094,15.8316633
nga,2095,15.45884111
nga,2096,15.07519822
nga,2097,14.67975093
nga,2098,14.27249925
nga,2099,13.85344317
niu,1986,11.2
niu,1987,11.8
niu,1988,12.4
niu,1989,13.1
niu,1990,13.8
niu,1991,14.6
niu,1992,15.3
niu,1993,16.1
niu,1994,17
niu,1995,17.9
niu,1996,18.8
niu,1997,19.8
niu,1998,20.9
niu,1999,22
niu,2000,23.2
niu,2001,24.4
niu,2002,25.6
niu,2003,26.7
niu,2004,27.4
niu,2005,27.8
niu,2006,27.8
niu,2007,27.6
niu,2008,27.3
niu,2009,26.8
niu,2010,26.2
niu,2011,25.6
niu,2012,24.9
niu,2013,24.3
niu,2014,23.6
niu,2015,23
nor,1800,335.73
nor,1801,335.73
nor,1802,335.73
nor,1803,335.73
nor,1804,335.73
nor,1805,335.73
nor,1806,335.73
nor,1807,335.73
nor,1808,335.73
nor,1809,335.73
nor,1810,335.73
nor,1811,335.73
nor,1812,335.73
nor,1813,335.73
nor,1814,335.73
nor,1815,335.73
nor,1816,332.37
nor,1817,329.04
nor,1818,325.72
nor,1819,322.4
nor,1820,319.13
nor,1821,315.87
nor,1822,312.61
nor,1823,309.38
nor,1824,306.18
nor,1825,302.98
nor,1826,299.8
nor,1827,289.7048935
nor,1828,279.9497176
nor,1829,270.5230258
nor,1830,261.4137571
nor,1831,252.611223
nor,1832,244.105095
nor,1833,235.8853921
nor,1834,227.9424696
nor,1835,220.2670077
nor,1836,212.85
nor,1837,214.72
nor,1838,214.72
nor,1839,256.73
nor,1840,222.2
nor,1841,177.18
nor,1842,192.21
nor,1843,182.81
nor,1844,180.93
nor,1845,182.81
nor,1846,205.03
nor,1847,226.22
nor,1848,220.63
nor,1849,182.11
nor,1850,168.37
nor,1851,168.85
nor,1852,182.78
nor,1853,166.88
