income_per_person_long_series,geo,time
4896,fji,1972
5354,fji,1973
5384,fji,1974
5309,fji,1975
5354,fji,1976
5569,fji,1977
5572,fji,1978
6132,fji,1979
5905,fji,1980
6130,fji,1981
5616,fji,1982
5260,fji,1983
5582,fji,1984
5242,fji,1985
5596,fji,1986
5206,fji,1987
5250,fji,1988
5631,fji,1989
5741,fji,1990
5853,fji,1991
5968,fji,1992
6041,fji,1993
6264,fji,1994
6344,fji,1995
6580,fji,1996
6376,fji,1997
6406,fji,1998
6916,fji,1999
6749,fji,2000
6835,fji,2001
7008,fji,2002
7033,fji,2003
7360,fji,2004
7366,fji,2005
7437,fji,2006
7310,fji,2007
7325,fji,2008
7173,fji,2009
7131,fji,2010
7228,fji,2011
7314,fji,2012
7498,fji,2013
7631,fji,2014
7768,fji,2015
7907,fji,2016
8050,fji,2017
8199,fji,2018
8353,fji,2019
1316,fin,1800
1318,fin,1801
1320,fin,1802
1323,fin,1803
1325,fin,1804
1327,fin,1805
1329,fin,1806
1332,fin,1807
1334,fin,1808
1336,fin,1809
1338,fin,1810
1341,fin,1811
1343,fin,1812
1345,fin,1813
1348,fin,1814
1350,fin,1815
1352,fin,1816
1354,fin,1817
1357,fin,1818
1359,fin,1819
1361,fin,1820
1368,fin,1821
1375,fin,1822
1382,fin,1823
1389,fin,1824
1397,fin,1825
1404,fin,1826
1411,fin,1827
1418,fin,1828
1426,fin,1829
1433,fin,1830
1440,fin,1831
1448,fin,1832
1455,fin,1833
1463,fin,1834
1470,fin,1835
1478,fin,1836
1485,fin,1837
1493,fin,1838
1501,fin,1839
1508,fin,1840
1516,fin,1841
1524,fin,1842
1532,fin,1843
1540,fin,1844
1548,fin,1845
1555,fin,1846
1563,fin,1847
1572,fin,1848
1580,fin,1849
1588,fin,1850
1596,fin,1851
1604,fin,1852
1612,fin,1853
1621,fin,1854
1629,fin,1855
1638,fin,1856
1646,fin,1857
1655,fin,1858
1663,fin,1859
1672,fin,1860
1669,fin,1861
1562,fin,1862
1669,fin,1863
1688,fin,1864
1658,fin,1865
1670,fin,1866
1544,fin,1867
1749,fin,1868
1920,fin,1869
1986,fin,1870
1964,fin,1871
1996,fin,1872
2080,fin,1873
2099,fin,1874
2111,fin,1875
2195,fin,1876
2111,fin,1877
2044,fin,1878
2035,fin,1879
2013,fin,1880
1935,fin,1881
2097,fin,1882
2144,fin,1883
2125,fin,1884
2146,fin,1885
2223,fin,1886
2223,fin,1887
2270,fin,1888
2312,fin,1889
2407,fin,1890
2354,fin,1891
2231,fin,1892
2337,fin,1893
2439,fin,1894
2601,fin,1895
2736,fin,1896
2831,fin,1897
2908,fin,1898
2801,fin,1899
2908,fin,1900
2852,fin,1901
2774,fin,1902
2938,fin,1903
3017,fin,1904
3036,fin,1905
3127,fin,1906
3197,fin,1907
3188,fin,1908
3284,fin,1909
3323,fin,1910
3380,fin,1911
3525,fin,1912
3679,fin,1913
3487,fin,1914
3280,fin,1915
3299,fin,1916
2755,fin,1917
2388,fin,1918
2890,fin,1919
3217,fin,1920
3285,fin,1921
3587,fin,1922
3812,fin,1923
3876,fin,1924
4058,fin,1925
4169,fin,1926
4457,fin,1927
4719,fin,1928
4735,fin,1929
4646,fin,1930
4498,fin,1931
4444,fin,1932
4709,fin,1933
5209,fin,1934
5390,fin,1935
5715,fin,1936
5998,fin,1937
6256,fin,1938
5939,fin,1939
5613,fin,1940
5790,fin,1941
5799,fin,1942
6443,fin,1943
6422,fin,1944
6012,fin,1945
6419,fin,1946
6478,fin,1947
6897,fin,1948
7222,fin,1949
7413,fin,1950
7967,fin,1951
8147,fin,1952
8108,fin,1953
8718,fin,1954
9058,fin,1955
9230,fin,1956
9569,fin,1957
9542,fin,1958
10030,fin,1959
10860,fin,1960
11600,fin,1961
11890,fin,1962
12190,fin,1963
12740,fin,1964
13370,fin,1965
13640,fin,1966
13850,fin,1967
14110,fin,1968
15470,fin,1969
16690,fin,1970
17020,fin,1971
18210,fin,1972
19320,fin,1973
19800,fin,1974
19940,fin,1975
19800,fin,1976
19790,fin,1977
20150,fin,1978
21490,fin,1979
22570,fin,1980
22890,fin,1981
23500,fin,1982
24000,fin,1983
24590,fin,1984
25310,fin,1985
25830,fin,1986
26810,fin,1987
28040,fin,1988
29540,fin,1989
29400,fin,1990
27370,fin,1991
26180,fin,1992
25740,fin,1993
26640,fin,1994
27460,fin,1995
28410,fin,1996
30090,fin,1997
31710,fin,1998
32870,fin,1999
34460,fin,2000
35290,fin,2001
35770,fin,2002
36330,fin,2003
37600,fin,2004
38640,fin,2005
40180,fin,2006
42140,fin,2007
42060,fin,2008
38280,fin,2009
39380,fin,2010
40280,fin,2011
39690,fin,2012
38960,fin,2013
38920,fin,2014
39170,fin,2015
39610,fin,2016
40110,fin,2017
40670,fin,2018
41240,fin,2019
1923,fra,1800
1927,fra,1801
1930,fra,1802
1934,fra,1803
1937,fra,1804
1941,fra,1805
1944,fra,1806
1948,fra,1807
1952,fra,1808
1955,fra,1809
1959,fra,1810
1962,fra,1811
1966,fra,1812
1970,fra,1813
1973,fra,1814
1977,fra,1815
1981,fra,1816
1984,fra,1817
1988,fra,1818
1992,fra,1819
1995,fra,1820
2119,fra,1821
1961,fra,1822
1950,fra,1823
1902,fra,1824
1911,fra,1825
1967,fra,1826
1976,fra,1827
1850,fra,1828
1951,fra,1829
1911,fra,1830
1894,fra,1831
2028,fra,1832
2023,fra,1833
1994,fra,1834
2095,fra,1835
2131,fra,1836
2152,fra,1837
2195,fra,1838
2156,fra,1839
2316,fra,1840
2247,fra,1841
2199,fra,1842
2277,fra,1843
2341,fra,1844
2420,fra,1845
2568,fra,1846
2795,fra,1847
2177,fra,1848
2168,fra,1849
2273,fra,1850
2230,fra,1851
2519,fra,1852
2796,fra,1853
3130,fra,1854
3295,fra,1855
3415,fra,1856
3292,fra,1857
3068,fra,1858
3069,fra,1859
3263,fra,1860
3327,fra,1861
3441,fra,1862
3532,fra,1863
3589,fra,1864
3522,fra,1865
3664,fra,1866
3605,fra,1867
3849,fra,1868
3609,fra,1869
3481,fra,1870
3641,fra,1871
3833,fra,1872
3779,fra,1873
3935,fra,1874
3854,fra,1875
3805,fra,1876
3787,fra,1877
3574,fra,1878
3536,fra,1879
3748,fra,1880
3987,fra,1881
4121,fra,1882
3940,fra,1883
3733,fra,1884
3622,fra,1885
3574,fra,1886
3602,fra,1887
3685,fra,1888
3695,fra,1889
3830,fra,1890
3871,fra,1891
3952,fra,1892
3802,fra,1893
4170,fra,1894
4084,fra,1895
4212,fra,1896
4088,fra,1897
4328,fra,1898
4479,fra,1899
4535,fra,1900
4309,fra,1901
4254,fra,1902
4392,fra,1903
4476,fra,1904
4587,fra,1905
4520,fra,1906
4881,fra,1907
4860,fra,1908
5012,fra,1909
4767,fra,1910
5250,fra,1911
5684,fra,1912
5633,fra,1913
4722,fra,1914
4157,fra,1915
4763,fra,1916
4717,fra,1917
4040,fra,1918
4454,fra,1919
4758,fra,1920
4519,fra,1921
5414,fra,1922
5665,fra,1923
6282,fra,1924
6321,fra,1925
6532,fra,1926
6394,fra,1927
6766,fra,1928
7336,fra,1929
7078,fra,1930
6760,fra,1931
6163,fra,1932
6342,fra,1933
6118,fra,1934
5964,fra,1935
6046,fra,1936
6184,fra,1937
6027,fra,1938
6274,fra,1939
4950,fra,1940
4787,fra,1941
4818,fra,1942
4805,fra,1943
3678,fra,1944
4524,fra,1945
6039,fra,1946
6360,fra,1947
7131,fra,1948
7512,fra,1949
8065,fra,1950
8454,fra,1951
8596,fra,1952
8769,fra,1953
9153,fra,1954
9601,fra,1955
10060,fra,1956
10590,fra,1957
10830,fra,1958
11050,fra,1959
11790,fra,1960
12310,fra,1961
12910,fra,1962
13380,fra,1963
14110,fra,1964
14660,fra,1965
15300,fra,1966
15900,fra,1967
16450,fra,1968
17470,fra,1969
18320,fra,1970
19020,fra,1971
19690,fra,1972
20610,fra,1973
21110,fra,1974
20960,fra,1975
21760,fra,1976
22370,fra,1977
23020,fra,1978
23730,fra,1979
24040,fra,1980
24250,fra,1981
24810,fra,1982
25240,fra,1983
25540,fra,1984
25950,fra,1985
26480,fra,1986
26980,fra,1987
28110,fra,1988
28940,fra,1989
29470,fra,1990
29700,fra,1991
30020,fra,1992
29710,fra,1993
30290,fra,1994
30810,fra,1995
31130,fra,1996
31750,fra,1997
32750,fra,1998
33700,fra,1999
34760,fra,2000
35190,fra,2001
35320,fra,2002
35360,fra,2003
36080,fra,2004
36380,fra,2005
36990,fra,2006
37630,fra,2007
37490,fra,2008
36200,fra,2009
36730,fra,2010
37310,fra,2011
37140,fra,2012
37070,fra,2013
37280,fra,2014
37680,fra,2015
38150,fra,2016
38670,fra,2017
39230,fra,2018
39800,fra,2019
410.8,gab,1800
410.8,gab,1801
410.8,gab,1802
410.8,gab,1803
410.8,gab,1804
410.8,gab,1805
410.8,gab,1806
410.8,gab,1807
410.8,gab,1808
410.8,gab,1809
410.8,gab,1810
410.8,gab,1811
410.8,gab,1812
410.8,gab,1813
410.8,gab,1814
410.8,gab,1815
410.8,gab,1816
410.8,gab,1817
410.8,gab,1818
410.8,gab,1819
410.8,gab,1820
410.8,gab,1821
410.8,gab,1822
410.8,gab,1823
410.8,gab,1824
410.8,gab,1825
410.8,gab,1826
410.8,gab,1827
410.8,gab,1828
410.8,gab,1829
410.8,gab,1830
410.8,gab,1831
410.8,gab,1832
410.8,gab,1833
410.8,gab,1834
410.8,gab,1835
410.8,gab,1836
410.8,gab,1837
410.8,gab,1838
410.8,gab,1839
410.8,gab,1840
410.8,gab,1841
410.8,gab,1842
410.8,gab,1843
410.8,gab,1844
410.8,gab,1845
410.8,gab,1846
410.8,gab,1847
410.8,gab,1848
410.8,gab,1849
410.8,gab,1850
410.8,gab,1851
410.8,gab,1852
410.8,gab,1853
410.8,gab,1854
410.8,gab,1855
410.8,gab,1856
410.8,gab,1857
410.8,gab,1858
410.8,gab,1859
410.8,gab,1860
410.8,gab,1861
410.8,gab,1862
410.8,gab,1863
410.8,gab,1864
410.8,gab,1865
410.8,gab,1866
410.8,gab,1867
410.8,gab,1868
410.8,gab,1869
410.8,gab,1870
410.8,gab,1871
410.8,gab,1872
410.8,gab,1873
410.8,gab,1874
410.8,gab,1875
410.8,gab,1876
410.8,gab,1877
410.8,gab,1878
410.8,gab,1879
410.8,gab,1880
410.8,gab,1881
410.8,gab,1882
410.8,gab,1883
410.8,gab,1884
410.8,gab,1885
410.8,gab,1886
410.8,gab,1887
410.8,gab,1888
410.8,gab,1889
410.8,gab,1890
410.8,gab,1891
410.8,gab,1892
410.8,gab,1893
410.8,gab,1894
410.8,gab,1895
410.8,gab,1896
410.8,gab,1897
410.8,gab,1898
410.8,gab,1899
410.8,gab,1900
412.4,gab,1901
414.1,gab,1902
415.7,gab,1903
417.4,gab,1904
419,gab,1905
420.7,gab,1906
422.4,gab,1907
424.1,gab,1908
425.7,gab,1909
427.4,gab,1910
429.1,gab,1911
430.8,gab,1912
432.6,gab,1913
434.3,gab,1914
436,gab,1915
437.7,gab,1916
439.5,gab,1917
441.2,gab,1918
443,gab,1919
444.7,gab,1920
446.5,gab,1921
448.3,gab,1922
450.1,gab,1923
451.9,gab,1924
453.7,gab,1925
455.5,gab,1926
457.3,gab,1927
459.1,gab,1928
460.9,gab,1929
462.7,gab,1930
464.6,gab,1931
466.4,gab,1932
468.3,gab,1933
470.2,gab,1934
472,gab,1935
473.9,gab,1936
475.8,gab,1937
477.7,gab,1938
479.6,gab,1939
481.5,gab,1940
483.4,gab,1941
485.3,gab,1942
487.2,gab,1943
489.2,gab,1944
491.1,gab,1945
493.1,gab,1946
495,gab,1947
497,gab,1948
499,gab,1949
501,gab,1950
536.9,gab,1951
575.5,gab,1952
616.8,gab,1953
661,gab,1954
708.5,gab,1955
759.3,gab,1956
813.8,gab,1957
872.3,gab,1958
934.9,gab,1959
1002,gab,1960
1138,gab,1961
1291,gab,1962
1466,gab,1963
1665,gab,1964
1890,gab,1965
1790,gab,1966
2134,gab,1967
2252,gab,1968
2506,gab,1969
3018,gab,1970
3728,gab,1971
3948,gab,1972
5295,gab,1973
11510,gab,1974
11360,gab,1975
13520,gab,1976
12760,gab,1977
13860,gab,1978
14890,gab,1979
16740,gab,1980
16570,gab,1981
14770,gab,1982
15820,gab,1983
15110,gab,1984
13510,gab,1985
10560,gab,1986
9438,gab,1987
8629,gab,1988
11300,gab,1989
10940,gab,1990
11410,gab,1991
10550,gab,1992
10150,gab,1993
10600,gab,1994
10580,gab,1995
11460,gab,1996
9352,gab,1997
7909,gab,1998
8569,gab,1999
10370,gab,2000
9583,gab,2001
9271,gab,2002
9956,gab,2003
11110,gab,2004
14890,gab,2005
14770,gab,2006
14720,gab,2007
17360,gab,2008
15670,gab,2009
19240,gab,2010
17490,gab,2011
18190,gab,2012
18990,gab,2013
19790,gab,2014
20740,gab,2015
21840,gab,2016
22860,gab,2017
23920,gab,2018
24970,gab,2019
855.7,gmb,1800
856,gmb,1801
856.4,gmb,1802
856.8,gmb,1803
857.2,gmb,1804
857.6,gmb,1805
858,gmb,1806
858.4,gmb,1807
858.8,gmb,1808
859.2,gmb,1809
859.6,gmb,1810
860,gmb,1811
860.4,gmb,1812
860.8,gmb,1813
861.2,gmb,1814
861.6,gmb,1815
862,gmb,1816
862.4,gmb,1817
862.8,gmb,1818
863.2,gmb,1819
863.6,gmb,1820
864,gmb,1821
864.4,gmb,1822
864.8,gmb,1823
865.1,gmb,1824
865.5,gmb,1825
865.9,gmb,1826
866.3,gmb,1827
866.7,gmb,1828
867.1,gmb,1829
867.5,gmb,1830
867.9,gmb,1831
868.3,gmb,1832
868.7,gmb,1833
869.1,gmb,1834
869.5,gmb,1835
869.9,gmb,1836
870.3,gmb,1837
870.7,gmb,1838
871.1,gmb,1839
871.5,gmb,1840
871.9,gmb,1841
872.3,gmb,1842
872.7,gmb,1843
873.1,gmb,1844
873.5,gmb,1845
873.9,gmb,1846
874.3,gmb,1847
874.7,gmb,1848
875.2,gmb,1849
875.6,gmb,1850
876,gmb,1851
876.4,gmb,1852
876.8,gmb,1853
877.2,gmb,1854
877.6,gmb,1855
878,gmb,1856
878.4,gmb,1857
878.8,gmb,1858
879.2,gmb,1859
879.6,gmb,1860
880,gmb,1861
880.4,gmb,1862
880.8,gmb,1863
881.2,gmb,1864
881.6,gmb,1865
882,gmb,1866
882.4,gmb,1867
882.8,gmb,1868
883.2,gmb,1869
883.6,gmb,1870
884,gmb,1871
884.5,gmb,1872
884.9,gmb,1873
885.3,gmb,1874
885.7,gmb,1875
886.1,gmb,1876
886.5,gmb,1877
886.9,gmb,1878
887.3,gmb,1879
887.7,gmb,1880
888.1,gmb,1881
888.5,gmb,1882
888.9,gmb,1883
889.4,gmb,1884
889.8,gmb,1885
890.2,gmb,1886
890.6,gmb,1887
891,gmb,1888
891.4,gmb,1889
891.8,gmb,1890
892.2,gmb,1891
892.6,gmb,1892
893,gmb,1893
893.4,gmb,1894
893.9,gmb,1895
894.3,gmb,1896
894.7,gmb,1897
895.1,gmb,1898
895.5,gmb,1899
895.9,gmb,1900
897.4,gmb,1901
899,gmb,1902
900.5,gmb,1903
902,gmb,1904
903.5,gmb,1905
905.1,gmb,1906
906.6,gmb,1907
908.1,gmb,1908
909.7,gmb,1909
911.2,gmb,1910
912.7,gmb,1911
914.3,gmb,1912
915.8,gmb,1913
917.4,gmb,1914
918.9,gmb,1915
920.5,gmb,1916
922,gmb,1917
923.6,gmb,1918
925.2,gmb,1919
926.7,gmb,1920
928.3,gmb,1921
929.9,gmb,1922
931.4,gmb,1923
933,gmb,1924
934.6,gmb,1925
936.2,gmb,1926
937.8,gmb,1927
939.3,gmb,1928
940.9,gmb,1929
942.5,gmb,1930
944.1,gmb,1931
945.7,gmb,1932
947.3,gmb,1933
948.9,gmb,1934
950.5,gmb,1935
952.1,gmb,1936
953.7,gmb,1937
955.3,gmb,1938
957,gmb,1939
958.6,gmb,1940
960.2,gmb,1941
961.8,gmb,1942
963.5,gmb,1943
965.1,gmb,1944
966.7,gmb,1945
968.4,gmb,1946
970,gmb,1947
971.6,gmb,1948
973.3,gmb,1949
974.9,gmb,1950
1007,gmb,1951
1014,gmb,1952
1028,gmb,1953
1059,gmb,1954
1066,gmb,1955
1077,gmb,1956
1089,gmb,1957
1089,gmb,1958
1119,gmb,1959
1158,gmb,1960
1309,gmb,1961
1253,gmb,1962
1223,gmb,1963
1264,gmb,1964
1358,gmb,1965
1533,gmb,1966
1536,gmb,1967
1508,gmb,1968
1617,gmb,1969
1411,gmb,1970
1523,gmb,1971
1580,gmb,1972
1600,gmb,1973
1856,gmb,1974
1685,gmb,1975
1820,gmb,1976
1849,gmb,1977
1698,gmb,1978
1911,gmb,1979
1667,gmb,1980
1601,gmb,1981
1747,gmb,1982
1487,gmb,1983
1398,gmb,1984
1237,gmb,1985
1257,gmb,1986
1279,gmb,1987
1363,gmb,1988
1404,gmb,1989
1409,gmb,1990
1385,gmb,1991
1391,gmb,1992
1420,gmb,1993
1419,gmb,1994
1319,gmb,1995
1350,gmb,1996
1366,gmb,1997
1366,gmb,1998
1406,gmb,1999
1436,gmb,2000
1471,gmb,2001
1381,gmb,2002
1429,gmb,2003
1486,gmb,2004
1518,gmb,2005
1491,gmb,2006
1503,gmb,2007
1545,gmb,2008
1600,gmb,2009
1659,gmb,2010
1545,gmb,2011
1583,gmb,2012
1638,gmb,2013
1711,gmb,2014
1782,gmb,2015
1830,gmb,2016
1879,gmb,2017
1929,gmb,2018
1981,gmb,2019
571.5,geo,1800
571.5,geo,1801
571.5,geo,1802
571.5,geo,1803
571.5,geo,1804
571.5,geo,1805
571.5,geo,1806
571.5,geo,1807
571.5,geo,1808
571.5,geo,1809
571.5,geo,1810
571.5,geo,1811
571.5,geo,1812
571.5,geo,1813
571.5,geo,1814
571.5,geo,1815
571.5,geo,1816
571.5,geo,1817
571.5,geo,1818
571.5,geo,1819
571.5,geo,1820
574.1,geo,1821
576.8,geo,1822
579.4,geo,1823
582.1,geo,1824
584.8,geo,1825
587.5,geo,1826
590.2,geo,1827
592.9,geo,1828
595.6,geo,1829
598.4,geo,1830
601.1,geo,1831
603.9,geo,1832
606.7,geo,1833
609.5,geo,1834
612.3,geo,1835
615.1,geo,1836
617.9,geo,1837
620.8,geo,1838
623.6,geo,1839
626.5,geo,1840
629.4,geo,1841
632.3,geo,1842
635.2,geo,1843
638.1,geo,1844
641.1,geo,1845
644,geo,1846
647,geo,1847
650,geo,1848
653,geo,1849
656,geo,1850
659,geo,1851
662,geo,1852
665.1,geo,1853
668.1,geo,1854
671.2,geo,1855
674.3,geo,1856
677.4,geo,1857
680.5,geo,1858
683.7,geo,1859
686.8,geo,1860
690,geo,1861
693.2,geo,1862
696.4,geo,1863
699.6,geo,1864
702.8,geo,1865
706,geo,1866
709.3,geo,1867
712.6,geo,1868
715.8,geo,1869
719.1,geo,1870
722.4,geo,1871
725.8,geo,1872
729.1,geo,1873
732.5,geo,1874
735.8,geo,1875
739.2,geo,1876
742.6,geo,1877
746.1,geo,1878
749.5,geo,1879
752.9,geo,1880
756.4,geo,1881
759.9,geo,1882
763.4,geo,1883
766.9,geo,1884
770.5,geo,1885
739.5,geo,1886
863.4,geo,1887
829.3,geo,1888
769.9,geo,1889
765.5,geo,1890
700.1,geo,1891
765.2,geo,1892
865.9,geo,1893
982.9,geo,1894
908.2,geo,1895
998.7,geo,1896
980.4,geo,1897
1005,geo,1898
1065,geo,1899
1040,geo,1900
1065,geo,1901
1155,geo,1902
1074,geo,1903
1185,geo,1904
1048,geo,1905
999.7,geo,1906
959.1,geo,1907
1046,geo,1908
1084,geo,1909
1155,geo,1910
1065,geo,1911
1149,geo,1912
1206,geo,1913
1149,geo,1914
1181,geo,1915
1178,geo,1916
920.5,geo,1917
719.2,geo,1918
562,geo,1919
537.8,geo,1920
514.6,geo,1921
576.6,geo,1922
646,geo,1923
723.9,geo,1924
811.1,geo,1925
908.8,geo,1926
1018,geo,1927
1141,geo,1928
1152,geo,1929
1203,geo,1930
1212,geo,1931
1191,geo,1932
1234,geo,1933
1345,geo,1934
1536,geo,1935
1637,geo,1936
1771,geo,1937
1763,geo,1938
1831,geo,1939
1752,geo,1940
1717,geo,1941
1682,geo,1942
1648,geo,1943
1614,geo,1944
1582,geo,1945
1550,geo,1946
1719,geo,1947
1939,geo,1948
2115,geo,1949
2287,geo,1950
2255,geo,1951
2356,geo,1952
2413,geo,1953
2484,geo,1954
2646,geo,1955
2844,geo,1956
2847,geo,1957
3002,geo,1958
2912,geo,1959
3126,geo,1960
3247,geo,1961
3281,geo,1962
3158,geo,1963
3517,geo,1964
3672,geo,1965
3902,geo,1966
4103,geo,1967
4244,geo,1968
4407,geo,1969
4893,geo,1970
4970,geo,1971
5066,geo,1972
5349,geo,1973
5773,geo,1974
6153,geo,1975
6484,geo,1976
6887,geo,1977
7353,geo,1978
7844,geo,1979
8144,geo,1980
8509,geo,1981
8612,geo,1982
8910,geo,1983
9312,geo,1984
9683,geo,1985
8802,geo,1986
8822,geo,1987
9230,geo,1988
8528,geo,1989
7279,geo,1990
5794,geo,1991
3241,geo,1992
2335,geo,1993
2135,geo,1994
2231,geo,1995
2521,geo,1996
2824,geo,1997
2947,geo,1998
3066,geo,1999
3158,geo,2000
3348,geo,2001
3572,geo,2002
4010,geo,2003
4289,geo,2004
4746,geo,2005
5098,geo,2006
5735,geo,2007
5885,geo,2008
5658,geo,2009
5943,geo,2010
6322,geo,2011
6671,geo,2012
6908,geo,2013
7275,geo,2014
7662,geo,2015
8070,geo,2016
8498,geo,2017
8951,geo,2018
9468,geo,2019
1992,deu,1500
1986,deu,1501
1980,deu,1502
1974,deu,1503
1968,deu,1504
1963,deu,1505
1957,deu,1506
1951,deu,1507
1945,deu,1508
1940,deu,1509
1934,deu,1510
1928,deu,1511
1923,deu,1512
1917,deu,1513
1911,deu,1514
1906,deu,1515
1900,deu,1516
1895,deu,1517
1889,deu,1518
1883,deu,1519
1878,deu,1520
1872,deu,1521
1867,deu,1522
1861,deu,1523
1856,deu,1524
1850,deu,1525
1845,deu,1526
1840,deu,1527
1834,deu,1528
1829,deu,1529
1823,deu,1530
1818,deu,1531
1813,deu,1532
1807,deu,1533
1802,deu,1534
1797,deu,1535
1792,deu,1536
1786,deu,1537
1781,deu,1538
1776,deu,1539
1771,deu,1540
1765,deu,1541
1760,deu,1542
1755,deu,1543
1750,deu,1544
1745,deu,1545
1740,deu,1546
1734,deu,1547
1729,deu,1548
1724,deu,1549
1719,deu,1550
1714,deu,1551
1709,deu,1552
1704,deu,1553
1699,deu,1554
1694,deu,1555
1689,deu,1556
1684,deu,1557
1679,deu,1558
1674,deu,1559
1669,deu,1560
1665,deu,1561
1660,deu,1562
1655,deu,1563
1650,deu,1564
1645,deu,1565
1640,deu,1566
1635,deu,1567
1631,deu,1568
1626,deu,1569
1621,deu,1570
1616,deu,1571
1612,deu,1572
1607,deu,1573
1602,deu,1574
1597,deu,1575
1593,deu,1576
1588,deu,1577
1583,deu,1578
1579,deu,1579
1574,deu,1580
1569,deu,1581
1565,deu,1582
1560,deu,1583
1556,deu,1584
1551,deu,1585
1547,deu,1586
1542,deu,1587
1537,deu,1588
1533,deu,1589
1528,deu,1590
1524,deu,1591
1519,deu,1592
1515,deu,1593
1511,deu,1594
1506,deu,1595
1502,deu,1596
1497,deu,1597
1493,deu,1598
1488,deu,1599
1484,deu,1600
1491,deu,1601
1498,deu,1602
1505,deu,1603
1513,deu,1604
1520,deu,1605
1527,deu,1606
1534,deu,1607
1542,deu,1608
1549,deu,1609
1556,deu,1610
1564,deu,1611
1571,deu,1612
1579,deu,1613
1586,deu,1614
1594,deu,1615
1601,deu,1616
1609,deu,1617
1617,deu,1618
1624,deu,1619
1632,deu,1620
1640,deu,1621
1648,deu,1622
1656,deu,1623
1664,deu,1624
1671,deu,1625
1679,deu,1626
1687,deu,1627
1695,deu,1628
1704,deu,1629
1712,deu,1630
1720,deu,1631
1728,deu,1632
1736,deu,1633
1745,deu,1634
1753,deu,1635
1761,deu,1636
1770,deu,1637
1778,deu,1638
1787,deu,1639
1795,deu,1640
1804,deu,1641
1812,deu,1642
1821,deu,1643
1829,deu,1644
1838,deu,1645
1847,deu,1646
1856,deu,1647
1865,deu,1648
1874,deu,1649
1882,deu,1650
1880,deu,1651
1878,deu,1652
1876,deu,1653
1873,deu,1654
1871,deu,1655
1869,deu,1656
1867,deu,1657
1865,deu,1658
1862,deu,1659
1860,deu,1660
1858,deu,1661
1856,deu,1662
1853,deu,1663
1851,deu,1664
1849,deu,1665
1847,deu,1666
1845,deu,1667
1842,deu,1668
1840,deu,1669
1838,deu,1670
1836,deu,1671
1834,deu,1672
1831,deu,1673
1829,deu,1674
1827,deu,1675
1825,deu,1676
1823,deu,1677
1820,deu,1678
1818,deu,1679
1816,deu,1680
1814,deu,1681
1812,deu,1682
1810,deu,1683
1807,deu,1684
1805,deu,1685
1803,deu,1686
1801,deu,1687
1799,deu,1688
1797,deu,1689
1795,deu,1690
1792,deu,1691
1790,deu,1692
1788,deu,1693
1786,deu,1694
1784,deu,1695
1782,deu,1696
1780,deu,1697
1777,deu,1698
1775,deu,1699
1773,deu,1700
1776,deu,1701
1779,deu,1702
1782,deu,1703
1786,deu,1704
1789,deu,1705
1792,deu,1706
1795,deu,1707
1798,deu,1708
1801,deu,1709
1804,deu,1710
1807,deu,1711
1811,deu,1712
1814,deu,1713
1817,deu,1714
1820,deu,1715
1823,deu,1716
1826,deu,1717
1829,deu,1718
1833,deu,1719
1836,deu,1720
1839,deu,1721
1842,deu,1722
1845,deu,1723
1849,deu,1724
1852,deu,1725
1855,deu,1726
1858,deu,1727
1861,deu,1728
1865,deu,1729
1868,deu,1730
1871,deu,1731
1874,deu,1732
1878,deu,1733
1881,deu,1734
1884,deu,1735
1887,deu,1736
1891,deu,1737
1894,deu,1738
1897,deu,1739
1901,deu,1740
1904,deu,1741
1907,deu,1742
1911,deu,1743
1914,deu,1744
1917,deu,1745
1920,deu,1746
1924,deu,1747
1927,deu,1748
1930,deu,1749
1934,deu,1750
1937,deu,1751
1941,deu,1752
1945,deu,1753
1948,deu,1754
1952,deu,1755
1955,deu,1756
1959,deu,1757
1963,deu,1758
1966,deu,1759
1970,deu,1760
1973,deu,1761
1977,deu,1762
1981,deu,1763
1984,deu,1764
1988,deu,1765
1992,deu,1766
1995,deu,1767
1999,deu,1768
2003,deu,1769
2006,deu,1770
2010,deu,1771
2014,deu,1772
2017,deu,1773
2021,deu,1774
2025,deu,1775
2029,deu,1776
2032,deu,1777
2036,deu,1778
2040,deu,1779
2044,deu,1780
2047,deu,1781
2051,deu,1782
2055,deu,1783
2059,deu,1784
2062,deu,1785
2066,deu,1786
2070,deu,1787
2074,deu,1788
2078,deu,1789
2082,deu,1790
2085,deu,1791
2089,deu,1792
2093,deu,1793
2097,deu,1794
2101,deu,1795
2105,deu,1796
2108,deu,1797
2112,deu,1798
2116,deu,1799
2120,deu,1800
2135,deu,1801
2150,deu,1802
2164,deu,1803
2179,deu,1804
2194,deu,1805
2209,deu,1806
2225,deu,1807
2240,deu,1808
2256,deu,1809
2271,deu,1810
2287,deu,1811
2303,deu,1812
2318,deu,1813
2334,deu,1814
2351,deu,1815
2367,deu,1816
2383,deu,1817
2400,deu,1818
2416,deu,1819
2433,deu,1820
2450,deu,1821
2467,deu,1822
2484,deu,1823
2501,deu,1824
2518,deu,1825
2535,deu,1826
2553,deu,1827
2570,deu,1828
2588,deu,1829
2606,deu,1830
2615,deu,1831
2625,deu,1832
2634,deu,1833
2644,deu,1834
2654,deu,1835
2663,deu,1836
2673,deu,1837
2682,deu,1838
2692,deu,1839
2702,deu,1840
2712,deu,1841
2721,deu,1842
